time           Conversion     Mn         Mw         D
3.4443         5.04592e-05     371.452     959.685     2.5836     
6.45288        0.000100918     371.471     959.8      2.58378     
11.6302        0.000151378     371.49     959.81     2.58368     
13.1889        0.000201837     371.508     959.821     2.58358     
16.4075        0.000252296     371.527     959.935     2.58376     
20.9844        0.000302755     371.545     959.945     2.58366     
25.4084        0.000353214     371.564     960.06     2.58383     
25.4455        0.000403673     371.582     960.174     2.58401     
31.8936        0.000454133     371.601     960.185     2.58391     
32.4545        0.000504592     371.62     960.195     2.58381     
39.3604        0.000555051     371.638     960.205     2.58371     
40.3059        0.00060551     371.657     960.216     2.58361     
45.3385        0.000655969     371.675     960.226     2.58351     
47.8881        0.000706428     371.694     960.34     2.58369     
47.9817        0.000756888     371.713     960.455     2.58386     
48.762         0.000807347     371.731     960.569     2.58404     
50.3717        0.000857806     371.75     960.58     2.58394     
52.1686        0.000908265     371.768     960.59     2.58384     
52.5424        0.000958724     371.787     960.6      2.58374     
56.8715        0.00100918     371.806     960.611     2.58364     
68.7608        0.00105964     371.824     960.621     2.58354     
69.4579        0.0011101      371.843     960.632     2.58343     
69.9192        0.00116056     371.861     960.642     2.58333     
70.4143        0.00121102     371.88     960.652     2.58323     
71.5165        0.00126148     371.899     960.663     2.58313     
72.6897        0.00131194     371.917     960.673     2.58303     
73.3345        0.0013624      371.936     960.684     2.58293     
75.1366        0.00141286     371.955     960.694     2.58283     
80.6422        0.00146332     371.973     960.704     2.58272     
81.5514        0.00151378     371.992     960.715     2.58262     
85.1925        0.00156423     372.01     960.725     2.58252     
86.0662        0.00161469     372.029     960.735     2.58242     
87.1757        0.00166515     372.048     960.746     2.58232     
87.278         0.00171561     372.066     960.86     2.5825     
92.9062        0.00176607     372.085     960.975     2.58268     
97.8753        0.00181653     372.104     960.985     2.58257     
99.2931        0.00186699     372.122     960.995     2.58247     
104.437        0.00191745     372.141     961.006     2.58237     
106.667        0.00196791     372.16     961.016     2.58227     
110.467        0.00201837     372.178     961.131     2.58245     
113.19         0.00206883     372.197     961.141     2.58235     
115.133        0.00211929     372.216     961.151     2.58224     
115.648        0.00216974     372.234     961.162     2.58214     
118.008        0.0022202      372.253     961.276     2.58232     
122.308        0.00227066     372.271     961.391     2.5825     
131.054        0.00232112     372.29     961.401     2.5824     
131.074        0.00237158     372.309     961.411     2.5823     
132            0.00242204     372.327     961.422     2.58219     
135.643        0.0024725      372.346     961.432     2.58209     
141.716        0.00252296     372.365     961.547     2.58227     
142.537        0.00257342     372.383     961.557     2.58217     
147.814        0.00262388     372.402     961.671     2.58235     
153.045        0.00267434     372.421     961.682     2.58225     
159.116        0.0027248      372.439     961.692     2.58214     
161.019        0.00277525     372.458     961.702     2.58204     
163.225        0.00282571     372.477     961.713     2.58194     
164.282        0.00287617     372.495     961.723     2.58184     
170.82         0.00292663     372.514     961.734     2.58174     
174.734        0.00297709     372.533     961.848     2.58191     
174.764        0.00302755     372.552     961.962     2.58209     
175.656        0.00307801     372.57     961.973     2.58199     
178.299        0.00312847     372.589     961.983     2.58189     
178.687        0.00317893     372.608     961.994     2.58179     
178.891        0.00322939     372.626     962.004     2.58169     
181.057        0.00327985     372.645     962.014     2.58158     
182.172        0.00333031     372.664     962.025     2.58148     
189.309        0.00338076     372.682     962.035     2.58138     
198.136        0.00343122     372.701     962.046     2.58128     
199.215        0.00348168     372.72     962.056     2.58118     
202.17         0.00353214     372.738     962.066     2.58108     
206.012        0.0035826      372.757     962.077     2.58097     
207.694        0.00363306     372.776     962.087     2.58087     
209.278        0.00368352     372.795     962.097     2.58077     
217.626        0.00373398     372.813     962.212     2.58095     
218.049        0.00378444     372.832     962.222     2.58085     
227.005        0.0038349      372.851     962.233     2.58075     
230.955        0.00388536     372.869     962.243     2.58064     
231.152        0.00393582     372.888     962.253     2.58054     
233.063        0.00398628     372.907     962.264     2.58044     
234.804        0.00403673     372.926     962.274     2.58034     
234.974        0.00408719     372.944     962.285     2.58024     
235.197        0.00413765     372.963     962.399     2.58041     
241.7          0.00418811     372.982     962.513     2.58059     
241.72         0.00423857     373        962.524     2.58049     
244.857        0.00428903     373.019     962.638     2.58067     
246.191        0.00433949     373.038     962.649     2.58056     
249.868        0.00438995     373.057     962.659     2.58046     
251.471        0.00444041     373.075     962.669     2.58036     
256.733        0.00449087     373.094     962.68     2.58026     
257.947        0.00454133     373.113     962.69     2.58016     
259.513        0.00459179     373.132     962.7      2.58006     
265.842        0.00464224     373.15     962.711     2.57995     
274.365        0.0046927      373.169     962.825     2.58013     
279.625        0.00474316     373.188     962.836     2.58003     
280.867        0.00479362     373.207     962.95     2.58021     
281.183        0.00484408     373.225     962.96     2.5801     
283.912        0.00489454     373.244     962.971     2.58       
287.7          0.004945       373.263     962.981     2.5799     
288.75         0.00499546     373.282     963.096     2.58008     
288.989        0.00504592     373.3      963.106     2.57998     
292.847        0.00509638     373.319     963.22     2.58015     
294.296        0.00514684     373.338     963.231     2.58005     
294.423        0.0051973      373.357     963.241     2.57995     
294.66         0.00524775     373.375     963.252     2.57985     
295.018        0.00529821     373.394     963.262     2.57975     
300.911        0.00534867     373.413     963.272     2.57964     
304.115        0.00539913     373.432     963.387     2.57982     
309.786        0.00544959     373.45     963.397     2.57972     
313.232        0.00550005     373.469     963.408     2.57962     
318.063        0.00555051     373.488     963.418     2.57951     
318.127        0.00560097     373.507     963.428     2.57941     
322.358        0.00565143     373.526     963.439     2.57931     
335.763        0.00570189     373.544     963.449     2.57921     
336.175        0.00575235     373.563     963.459     2.57911     
337.448        0.00580281     373.582     963.47     2.57901     
339.054        0.00585326     373.601     963.48     2.5789     
343.299        0.00590372     373.62     963.491     2.5788     
344.858        0.00595418     373.638     963.501     2.5787     
346.204        0.00600464     373.657     963.511     2.5786     
349.897        0.0060551      373.676     963.626     2.57877     
351.322        0.00610556     373.695     963.636     2.57867     
353.851        0.00615602     373.714     963.647     2.57857     
354.039        0.00620648     373.732     963.761     2.57875     
354.063        0.00625694     373.751     963.771     2.57864     
354.597        0.0063074      373.77     963.886     2.57882     
355.216        0.00635786     373.789     963.896     2.57872     
360.729        0.00640832     373.808     963.907     2.57862     
365.932        0.00645877     373.826     963.917     2.57852     
367.964        0.00650923     373.845     963.927     2.57841     
371.101        0.00655969     373.864     963.938     2.57831     
372.274        0.00661015     373.883     963.948     2.57821     
372.297        0.00666061     373.902     963.958     2.57811     
373.4          0.00671107     373.92     963.975     2.57802     
375.631        0.00676153     373.939     963.986     2.57792     
377.107        0.00681199     373.958     963.996     2.57782     
381.621        0.00686245     373.977     964.006     2.57772     
390.785        0.00691291     373.996     964.017     2.57761     
396.92         0.00696337     374.015     964.027     2.57751     
397.623        0.00701383     374.033     964.054     2.57746     
399.348        0.00706428     374.052     964.065     2.57735     
399.799        0.00711474     374.071     964.075     2.57725     
401.978        0.0071652      374.09     964.086     2.57715     
403.15         0.00721566     374.109     964.096     2.57705     
406.925        0.00726612     374.128     964.106     2.57695     
409.666        0.00731658     374.146     964.117     2.57684     
410.479        0.00736704     374.165     964.127     2.57674     
412.179        0.0074175      374.184     964.137     2.57664     
415.176        0.00746796     374.203     964.148     2.57654     
416.322        0.00751842     374.222     964.262     2.57671     
419.44         0.00756888     374.241     964.273     2.57661     
420.332        0.00761934     374.26     964.387     2.57679     
420.872        0.0076698      374.278     964.397     2.57668     
422.112        0.00772025     374.297     964.408     2.57658     
423.508        0.00777071     374.316     964.418     2.57648     
424.212        0.00782117     374.335     964.429     2.57638     
431.024        0.00787163     374.354     964.439     2.57628     
432.948        0.00792209     374.373     964.553     2.57645     
440.813        0.00797255     374.392     964.564     2.57635     
440.968        0.00802301     374.41     964.574     2.57625     
442.087        0.00807347     374.429     964.585     2.57615     
448.293        0.00812393     374.448     964.699     2.57632     
455.092        0.00817439     374.467     964.726     2.57626     
455.684        0.00822485     374.486     964.737     2.57616     
458.739        0.00827531     374.505     964.747     2.57606     
461.7          0.00832576     374.524     964.757     2.57596     
463.634        0.00837622     374.543     964.872     2.57613     
463.648        0.00842668     374.561     965.057     2.5765     
465.735        0.00847714     374.58     965.067     2.5764     
467.897        0.0085276      374.599     965.077     2.57629     
470.136        0.00857806     374.618     965.088     2.57619     
477.743        0.00862852     374.637     965.202     2.57637     
478.583        0.00867898     374.656     965.213     2.57626     
478.994        0.00872944     374.675     965.223     2.57616     
480.383        0.0087799      374.694     965.337     2.57634     
483.651        0.00883036     374.713     965.348     2.57624     
484.758        0.00888082     374.731     965.462     2.57641     
490.567        0.00893127     374.75     965.473     2.57631     
492.093        0.00898173     374.769     965.587     2.57648     
494.412        0.00903219     374.788     965.597     2.57638     
504.793        0.00908265     374.807     965.608     2.57628     
509.011        0.00913311     374.826     965.618     2.57618     
512.529        0.00918357     374.845     965.733     2.57635     
519.776        0.00923403     374.864     965.847     2.57653     
522.368        0.00928449     374.883     965.857     2.57643     
524.202        0.00933495     374.902     965.868     2.57632     
525.32         0.00938541     374.921     965.878     2.57622     
527.736        0.00943587     374.94     965.993     2.5764     
532.533        0.00948633     374.958     966.003     2.57629     
535.062        0.00953678     374.977     966.117     2.57647     
543.692        0.00958724     374.996     966.128     2.57637     
546.474        0.0096377      375.015     966.138     2.57626     
547.901        0.00968816     375.034     966.149     2.57616     
551.264        0.00973862     375.053     966.159     2.57606     
556.696        0.00978908     375.072     966.169     2.57596     
565.973        0.00983954     375.091     966.18     2.57585     
575.149        0.00989        375.11     966.294     2.57603     
578.882        0.00994046     375.129     966.305     2.57593     
581.53         0.00999092     375.148     966.315     2.57582     
581.752        0.0100414      375.167     966.325     2.57572     
586.6          0.0100918      375.186     966.336     2.57562     
586.711        0.0101423      375.205     966.45     2.57579     
586.955        0.0101928      375.224     966.565     2.57597     
588.53         0.0102432      375.243     966.575     2.57587     
590.079        0.0102937      375.262     966.592     2.57578     
596.655        0.0103441      375.28     966.602     2.57568     
597.021        0.0103946      375.299     966.612     2.57558     
600.922        0.010445       375.318     966.623     2.57547     
606.775        0.0104955      375.337     966.633     2.57537     
607.125        0.010546       375.356     966.644     2.57527     
608.812        0.0105964      375.375     966.654     2.57517     
609.785        0.0106469      375.394     966.768     2.57534     
611.625        0.0106973      375.413     966.779     2.57524     
615.699        0.0107478      375.432     966.893     2.57541     
619.839        0.0107983      375.451     967.008     2.57559     
627.148        0.0108487      375.47     967.018     2.57549     
629.159        0.0108992      375.489     967.028     2.57538     
629.498        0.0109496      375.508     967.039     2.57528     
638.294        0.0110001      375.527     967.049     2.57518     
641.353        0.0110506      375.546     967.066     2.57509     
644.189        0.011101       375.565     967.076     2.57499     
644.554        0.0111515      375.584     967.087     2.57489     
646.087        0.0112019      375.603     967.097     2.57479     
648.601        0.0112524      375.622     967.107     2.57468     
651.093        0.0113029      375.641     967.118     2.57458     
651.783        0.0113533      375.66     967.128     2.57448     
652.035        0.0114038      375.679     967.139     2.57437     
654.771        0.0114542      375.698     967.149     2.57427     
656.419        0.0115047      375.717     967.159     2.57417     
662.834        0.0115552      375.736     967.17     2.57407     
663.309        0.0116056      375.755     967.18     2.57396     
667.187        0.0116561      375.774     967.191     2.57386     
669.321        0.0117065      375.793     967.201     2.57376     
671.926        0.011757       375.812     967.211     2.57366     
672.126        0.0118074      375.831     967.222     2.57355     
673.156        0.0118579      375.85     967.232     2.57345     
673.367        0.0119084      375.869     967.242     2.57335     
673.822        0.0119588      375.888     967.357     2.57352     
675.23         0.0120093      375.907     967.367     2.57342     
683.725        0.0120597      375.926     967.378     2.57332     
690.64         0.0121102      375.945     967.492     2.57349     
693.487        0.0121607      375.964     967.502     2.57339     
707.123        0.0122111      375.983     967.513     2.57329     
709.212        0.0122616      376.002     967.523     2.57318     
713.07         0.012312       376.021     967.534     2.57308     
714.023        0.0123625      376.04     967.544     2.57298     
714.504        0.012413       376.059     967.658     2.57315     
714.963        0.0124634      376.078     967.669     2.57305     
715.824        0.0125139      376.097     967.679     2.57295     
718.537        0.0125643      376.117     967.69     2.57285     
721.168        0.0126148      376.136     967.7      2.57274     
725.721        0.0126653      376.155     967.71     2.57264     
727.741        0.0127157      376.174     967.721     2.57254     
735.31         0.0127662      376.193     967.835     2.57271     
736.543        0.0128166      376.212     967.845     2.57261     
747.462        0.0128671      376.231     967.856     2.57251     
750.276        0.0129175      376.25     967.866     2.5724     
758.668        0.012968       376.269     967.981     2.57258     
759.46         0.0130185      376.288     967.991     2.57247     
759.559        0.0130689      376.307     968.105     2.57265     
759.606        0.0131194      376.326     968.116     2.57255     
761.393        0.0131698      376.345     968.126     2.57244     
765.932        0.0132203      376.364     968.137     2.57234     
766.264        0.0132708      376.383     968.147     2.57224     
774.309        0.0133212      376.402     968.157     2.57213     
775.768        0.0133717      376.421     968.168     2.57203     
776.071        0.0134221      376.441     968.178     2.57193     
778.652        0.0134726      376.46     968.189     2.57183     
781.447        0.0135231      376.479     968.199     2.57172     
781.888        0.0135735      376.498     968.209     2.57162     
782.742        0.013624       376.517     968.22     2.57152     
785.47         0.0136744      376.536     968.23     2.57141     
794.869        0.0137249      376.555     968.344     2.57159     
795.817        0.0137754      376.574     968.355     2.57149     
797.483        0.0138258      376.593     968.365     2.57138     
808.093        0.0138763      376.612     968.376     2.57128     
808.683        0.0139267      376.631     968.386     2.57118     
808.728        0.0139772      376.65     968.5      2.57135     
813.336        0.0140277      376.67     968.511     2.57125     
813.545        0.0140781      376.689     968.521     2.57115     
818.003        0.0141286      376.708     968.532     2.57104     
819.026        0.014179       376.727     968.542     2.57094     
819.473        0.0142295      376.746     968.552     2.57084     
819.77         0.0142799      376.765     968.563     2.57073     
820.167        0.0143304      376.784     968.677     2.57091     
834.072        0.0143809      376.803     968.688     2.5708     
834.256        0.0144313      376.822     968.802     2.57098     
834.745        0.0144818      376.842     968.812     2.57087     
843.282        0.0145322      376.861     968.927     2.57105     
845.017        0.0145827      376.88     968.937     2.57095     
845.648        0.0146332      376.899     968.948     2.57084     
853.83         0.0146836      376.918     968.958     2.57074     
857.426        0.0147341      376.937     968.968     2.57064     
859.508        0.0147845      376.956     968.979     2.57053     
870.128        0.014835       376.975     969.164     2.57089     
871.284        0.0148855      376.995     969.174     2.57079     
882.276        0.0149359      377.014     969.288     2.57096     
882.639        0.0149864      377.033     969.299     2.57086     
883.72         0.0150368      377.052     969.309     2.57076     
886.719        0.0150873      377.071     969.32     2.57066     
890.119        0.0151378      377.09     969.33     2.57055     
890.568        0.0151882      377.109     969.34     2.57045     
897.257        0.0152387      377.128     969.455     2.57062     
897.923        0.0152891      377.148     969.465     2.57052     
904.338        0.0153396      377.167     969.476     2.57042     
905.088        0.01539        377.186     969.486     2.57031     
910.017        0.0154405      377.205     969.496     2.57021     
910.959        0.015491       377.224     969.507     2.57011     
915.967        0.0155414      377.243     969.534     2.57005     
917.2          0.0155919      377.263     969.544     2.56995     
919.442        0.0156423      377.282     969.555     2.56984     
919.848        0.0156928      377.301     969.669     2.57002     
920.16         0.0157433      377.32     969.68     2.56991     
924.67         0.0157937      377.339     969.69     2.56981     
927.637        0.0158442      377.358     969.7      2.56971     
931.289        0.0158946      377.378     969.815     2.56988     
936.239        0.0159451      377.397     969.825     2.56978     
937.128        0.0159956      377.416     969.94     2.56995     
938.098        0.016046       377.435     969.95     2.56985     
941.582        0.0160965      377.454     969.96     2.56974     
951.856        0.0161469      377.473     969.971     2.56964     
952.806        0.0161974      377.493     969.981     2.56954     
953.786        0.0162479      377.512     970.095     2.56971     
955.505        0.0162983      377.531     970.106     2.56961     
960.646        0.0163488      377.55     970.116     2.5695     
962.775        0.0163992      377.569     970.231     2.56968     
965.02         0.0164497      377.589     970.241     2.56957     
968.384        0.0165002      377.608     970.251     2.56947     
968.75         0.0165506      377.627     970.262     2.56937     
970.913        0.0166011      377.646     970.376     2.56954     
972.051        0.0166515      377.665     970.387     2.56944     
980.632        0.016702       377.685     970.397     2.56933     
985.429        0.0167524      377.704     970.407     2.56923     
986.329        0.0168029      377.723     970.418     2.56913     
990.107        0.0168534      377.742     970.428     2.56902     
993.067        0.0169038      377.761     970.543     2.56919     
996.283        0.0169543      377.781     970.553     2.56909     
996.509        0.0170047      377.8      970.563     2.56899     
998.544        0.0170552      377.819     970.574     2.56889     
1001.55        0.0171057      377.838     970.584     2.56878     
1002.39        0.0171561      377.857     970.601     2.5687     
1012.78        0.0172066      377.877     970.611     2.56859     
1013.57        0.017257       377.896     970.622     2.56849     
1016.31        0.0173075      377.915     970.736     2.56866     
1017.44        0.017358       377.934     970.746     2.56856     
1018.93        0.0174084      377.954     970.861     2.56873     
1019.57        0.0174589      377.973     970.975     2.5689     
1022.5         0.0175093      377.992     970.986     2.5688     
1024.07        0.0175598      378.011     971.1      2.56897     
1024.58        0.0176103      378.03     971.214     2.56914     
1026.96        0.0176607      378.05     971.225     2.56904     
1030.8         0.0177112      378.069     971.235     2.56894     
1038.9         0.0177616      378.088     971.246     2.56883     
1043.69        0.0178121      378.107     971.36     2.56901     
1044.45        0.0178625      378.127     971.37     2.5689     
1045.13        0.017913       378.146     971.381     2.5688     
1047.38        0.0179635      378.165     971.391     2.5687     
1047.99        0.0180139      378.184     971.402     2.56859     
1052.14        0.0180644      378.204     971.516     2.56876     
1057.73        0.0181148      378.223     971.63     2.56894     
1057.99        0.0181653      378.242     971.641     2.56883     
1058.61        0.0182158      378.261     971.755     2.569      
1061.19        0.0182662      378.281     971.766     2.5689     
1064.24        0.0183167      378.3      971.776     2.5688     
1067.68        0.0183671      378.319     971.89     2.56897     
1070.93        0.0184176      378.339     971.901     2.56887     
1070.94        0.0184681      378.358     972.015     2.56904     
1075.03        0.0185185      378.377     972.042     2.56898     
1076.63        0.018569       378.396     972.053     2.56887     
1079.49        0.0186194      378.416     972.063     2.56877     
1084.91        0.0186699      378.435     972.178     2.56894     
1084.97        0.0187204      378.454     972.292     2.56911     
1086.97        0.0187708      378.473     972.302     2.56901     
1092.31        0.0188213      378.493     972.313     2.56891     
1097.97        0.0188717      378.512     972.323     2.5688     
1100.63        0.0189222      378.531     972.334     2.5687     
1102.57        0.0189727      378.551     972.448     2.56887     
1110.09        0.0190231      378.57     972.562     2.56904     
1112.76        0.0190736      378.589     972.573     2.56894     
1122.81        0.019124       378.608     972.583     2.56884     
1123.61        0.0191745      378.628     972.594     2.56873     
1123.94        0.0192249      378.647     972.604     2.56863     
1124.57        0.0192754      378.666     972.614     2.56853     
1130.36        0.0193259      378.686     972.625     2.56842     
1137.99        0.0193763      378.705     972.739     2.56859     
1146.62        0.0194268      378.724     972.75     2.56849     
1153.42        0.0194772      378.744     973.642     2.57072     
1154.81        0.0195277      378.763     973.652     2.57061     
1155.73        0.0195782      378.782     973.663     2.57051     
1156.23        0.0196286      378.802     973.673     2.5704     
1162.29        0.0196791      378.821     973.684     2.5703     
1168.03        0.0197295      378.84     973.694     2.5702     
1168.18        0.01978        378.859     973.808     2.57037     
1169.31        0.0198305      378.879     973.819     2.57026     
1171.62        0.0198809      378.898     973.829     2.57016     
1172.95        0.0199314      378.917     973.944     2.57033     
1176.91        0.0199818      378.937     973.954     2.57023     
1181.33        0.0200323      378.956     973.964     2.57012     
1183.01        0.0200828      378.975     973.975     2.57002     
1183.4         0.0201332      378.995     973.985     2.56992     
1191.62        0.0201837      379.014     973.995     2.56981     
1194.52        0.0202341      379.033     974.11     2.56998     
1202.16        0.0202846      379.053     974.137     2.56992     
1202.87        0.020335       379.072     974.147     2.56982     
1203.13        0.0203855      379.091     974.158     2.56972     
1203.13        0.020436       379.111     974.168     2.56961     
1203.62        0.0204864      379.13     974.179     2.56951     
1218.31        0.0205369      379.15     974.189     2.56941     
1222.5         0.0205873      379.169     974.199     2.5693     
1231.41        0.0206378      379.188     974.21     2.5692     
1234.76        0.0206883      379.208     974.22     2.56909     
1241.17        0.0207387      379.227     974.23     2.56899     
1253.62        0.0207892      379.246     974.241     2.56889     
1256.44        0.0208396      379.266     974.355     2.56906     
1257.88        0.0208901      379.285     974.366     2.56895     
1258.41        0.0209406      379.304     974.376     2.56885     
1260.36        0.020991       379.324     974.49     2.56902     
1265.26        0.0210415      379.343     974.622     2.56924     
1266.32        0.0210919      379.363     974.632     2.56913     
1267.06        0.0211424      379.382     974.642     2.56903     
1268.6         0.0211929      379.401     974.653     2.56892     
1269.32        0.0212433      379.421     974.663     2.56882     
1270.61        0.0212938      379.44     974.674     2.56872     
1274.85        0.0213442      379.459     974.684     2.56861     
1275.88        0.0213947      379.479     974.694     2.56851     
1277.47        0.0214452      379.498     974.705     2.5684     
1278.15        0.0214956      379.518     974.715     2.5683     
1282.72        0.0215461      379.537     974.726     2.5682     
1285.07        0.0215965      379.556     974.736     2.56809     
1285.46        0.021647       379.576     974.85     2.56826     
1286.23        0.0216974      379.595     974.861     2.56816     
1295.28        0.0217479      379.615     974.975     2.56833     
1296.21        0.0217984      379.634     974.986     2.56823     
1299.61        0.0218488      379.653     974.996     2.56812     
1300.05        0.0218993      379.673     975.006     2.56802     
1301.81        0.0219497      379.692     975.017     2.56791     
1302.18        0.0220002      379.712     975.131     2.56808     
1305.67        0.0220507      379.731     975.141     2.56798     
1306.36        0.0221011      379.75     975.152     2.56788     
1310.1         0.0221516      379.77     975.266     2.56805     
1315.01        0.022202       379.789     975.277     2.56794     
1321.46        0.0222525      379.809     975.391     2.56811     
1325.69        0.022303       379.828     975.401     2.56801     
1331.96        0.0223534      379.847     975.412     2.5679     
1332.77        0.0224039      379.867     975.422     2.5678     
1337.38        0.0224543      379.886     975.433     2.5677     
1337.66        0.0225048      379.906     975.443     2.56759     
1340.07        0.0225553      379.925     975.557     2.56776     
1344.67        0.0226057      379.945     975.672     2.56793     
1346.19        0.0226562      379.964     975.682     2.56783     
1348.27        0.0227066      379.983     975.693     2.56772     
1350.78        0.0227571      380.003     975.807     2.56789     
1357.14        0.0228075      380.022     975.817     2.56779     
1361.12        0.022858       380.042     975.828     2.56769     
1364.26        0.0229085      380.061     975.838     2.56758     
1369.05        0.0229589      380.081     975.849     2.56748     
1371.21        0.0230094      380.1      975.859     2.56737     
1377.27        0.0230598      380.12     975.869     2.56727     
1380.91        0.0231103      380.139     975.88     2.56717     
1382.59        0.0231608      380.158     975.89     2.56706     
1383.12        0.0232112      380.178     975.9      2.56696     
1384.2         0.0232617      380.197     975.917     2.56687     
1390.92        0.0233121      380.217     976.032     2.56704     
1396.28        0.0233626      380.236     976.042     2.56694     
1397.73        0.0234131      380.256     976.156     2.5671     
1399.36        0.0234635      380.275     976.167     2.567      
1403.46        0.023514       380.295     976.177     2.5669     
1405.15        0.0235644      380.314     976.292     2.56707     
1409.34        0.0236149      380.334     976.302     2.56696     
1414.57        0.0236654      380.353     976.312     2.56686     
1418.83        0.0237158      380.373     976.427     2.56703     
1424.06        0.0237663      380.392     976.437     2.56692     
1433.93        0.0238167      380.412     976.552     2.56709     
1436.15        0.0238672      380.431     976.562     2.56699     
1437.49        0.0239177      380.451     976.676     2.56716     
1437.92        0.0239681      380.47     976.687     2.56705     
1443.85        0.0240186      380.49     976.697     2.56695     
1451.08        0.024069       380.509     976.778     2.56703     
1456.97        0.0241195      380.528     976.789     2.56693     
1457.01        0.0241699      380.548     976.799     2.56682     
1457.64        0.0242204      380.567     976.809     2.56672     
1459.85        0.0242709      380.587     976.924     2.56689     
1461.14        0.0243213      380.606     977.038     2.56706     
1461.17        0.0243718      380.626     977.049     2.56695     
1465.52        0.0244222      380.645     977.163     2.56712     
1468.23        0.0244727      380.665     977.173     2.56702     
1469.34        0.0245232      380.684     977.288     2.56719     
1472.6         0.0245736      380.704     977.298     2.56708     
1475.39        0.0246241      380.724     977.309     2.56698     
1477.23        0.0246745      380.743     977.423     2.56715     
1480.4         0.024725       380.763     977.537     2.56732     
1480.66        0.0247755      380.782     977.652     2.56748     
1482.61        0.0248259      380.802     977.766     2.56765     
1486.2         0.0248764      380.821     977.777     2.56755     
1489.1         0.0249268      380.841     977.787     2.56744     
1489.44        0.0249773      380.86     977.901     2.56761     
1495.65        0.0250278      380.88     977.912     2.56751     
1495.8         0.0250782      380.899     977.922     2.5674     
1500.84        0.0251287      380.919     977.933     2.5673     
1502.45        0.0251791      380.938     977.943     2.5672     
1504.14        0.0252296      380.958     977.953     2.56709     
1504.97        0.02528        380.977     977.964     2.56699     
1505.29        0.0253305      380.997     977.974     2.56688     
1505.93        0.025381       381.016     978.089     2.56705     
1506.82        0.0254314      381.036     978.099     2.56695     
1508.56        0.0254819      381.056     978.213     2.56712     
1513.66        0.0255323      381.075     978.224     2.56701     
1528.71        0.0255828      381.095     978.234     2.56691     
1538.74        0.0256333      381.114     978.349     2.56707     
1539.48        0.0256837      381.134     978.365     2.56699     
1548.34        0.0257342      381.153     978.382     2.5669     
1548.93        0.0257846      381.173     978.392     2.5668     
1553.32        0.0258351      381.192     978.507     2.56696     
1554.16        0.0258856      381.212     978.517     2.56686     
1557.79        0.025936       381.231     978.528     2.56675     
1561.2         0.0259865      381.251     978.538     2.56665     
1561.73        0.0260369      381.271     978.548     2.56655     
1563.37        0.0260874      381.29     978.559     2.56644     
1563.57        0.0261379      381.31     978.673     2.56661     
1570.15        0.0261883      381.329     979.566     2.56882     
1573.22        0.0262388      381.349     979.576     2.56871     
1581.18        0.0262892      381.368     979.586     2.56861     
1582.64        0.0263397      381.388     979.597     2.5685     
1588.2         0.0263902      381.408     979.607     2.5684     
1591.61        0.0264406      381.427     979.618     2.56829     
1594.19        0.0264911      381.447     979.732     2.56846     
1601.94        0.0265415      381.466     979.742     2.56836     
1602.05        0.026592       381.486     979.753     2.56825     
1609.28        0.0266424      381.506     979.763     2.56815     
1612.17        0.0266929      381.525     979.774     2.56804     
1613.7         0.0267434      381.545     979.801     2.56798     
1613.71        0.0267938      381.564     979.811     2.56788     
1621.45        0.0268443      381.584     979.822     2.56777     
1622.01        0.0268947      381.604     979.838     2.56769     
1624.54        0.0269452      381.623     979.849     2.56758     
1629.72        0.0269957      381.643     979.963     2.56775     
1632.92        0.0270461      381.662     980.078     2.56792     
1636.87        0.0270966      381.682     980.088     2.56781     
1638.51        0.027147       381.702     980.098     2.56771     
1639.02        0.0271975      381.721     980.109     2.5676     
1644.12        0.027248       381.741     980.125     2.56752     
1644.44        0.0272984      381.76     980.136     2.56741     
1644.73        0.0273489      381.78     980.146     2.56731     
1646.04        0.0273993      381.8      980.157     2.5672     
1650.64        0.0274498      381.819     980.271     2.56737     
1650.78        0.0275003      381.839     980.281     2.56726     
1654.13        0.0275507      381.859     980.292     2.56716     
1655.81        0.0276012      381.878     980.302     2.56705     
1659.36        0.0276516      381.898     980.313     2.56695     
1661.33        0.0277021      381.917     980.323     2.56684     
1675.75        0.0277525      381.937     980.437     2.56701     
1678.83        0.027803       381.957     980.552     2.56718     
1679.38        0.0278535      381.976     980.562     2.56708     
1680.59        0.0279039      381.996     980.573     2.56697     
1680.86        0.0279544      382.016     980.687     2.56714     
1682.94        0.0280048      382.035     980.697     2.56703     
1686.61        0.0280553      382.055     980.708     2.56693     
1687.36        0.0281058      382.075     980.718     2.56682     
1687.6         0.0281562      382.094     980.729     2.56672     
1689.34        0.0282067      382.114     980.843     2.56689     
1692.79        0.0282571      382.134     980.924     2.56697     
1698.15        0.0283076      382.153     981.055     2.56718     
1701.56        0.0283581      382.173     981.066     2.56707     
1701.85        0.0284085      382.193     981.076     2.56697     
1702.11        0.028459       382.212     981.086     2.56686     
1708.48        0.0285094      382.232     981.097     2.56676     
1712.73        0.0285599      382.252     981.107     2.56665     
1716.47        0.0286104      382.271     981.117     2.56655     
1720.01        0.0286608      382.291     981.128     2.56644     
1724.25        0.0287113      382.311     981.138     2.56634     
1724.38        0.0287617      382.33     981.149     2.56623     
1731.56        0.0288122      382.35     981.159     2.56613     
1737.62        0.0288627      382.37     981.169     2.56602     
1740.03        0.0289131      382.389     981.18     2.56592     
