time           Conversion     Mn         Mw         D
427.506        0.00721566     374.109     964.784     2.57889     
427.808        0.00726612     374.128     964.795     2.57879     
430.412        0.00731658     374.146     964.805     2.57868     
431.969        0.00736704     374.165     964.815     2.57858     
436.507        0.0074175      374.184     964.826     2.57848     
436.763        0.00746796     374.203     964.836     2.57838     
439.441        0.00751842     374.222     964.951     2.57855     
440.698        0.00756888     374.241     964.961     2.57845     
450.12         0.00761934     374.26     964.971     2.57835     
453.034        0.0076698      374.278     964.982     2.57825     
455.286        0.00772025     374.297     965.096     2.57842     
457.453        0.00777071     374.316     965.107     2.57832     
469.161        0.00782117     374.335     965.221     2.5785     
475.173        0.00787163     374.354     965.231     2.57839     
477.152        0.00792209     374.373     965.242     2.57829     
483.121        0.00797255     374.392     965.252     2.57819     
485.159        0.00802301     374.41     965.367     2.57836     
486.801        0.00807347     374.429     965.377     2.57826     
488.851        0.00812393     374.448     965.491     2.57844     
490.148        0.00817439     374.467     965.502     2.57834     
490.329        0.00822485     374.486     965.512     2.57823     
491.059        0.00827531     374.505     965.627     2.57841     
494.501        0.00832576     374.524     965.637     2.57831     
497.717        0.00837622     374.543     965.647     2.5782     
501.416        0.00842668     374.561     965.658     2.5781     
501.665        0.00847714     374.58     965.668     2.578      
502.82         0.0085276      374.599     965.783     2.57818     
502.878        0.00857806     374.618     965.897     2.57835     
513.466        0.00862852     374.637     965.907     2.57825     
522.943        0.00867898     374.656     965.918     2.57815     
525.001        0.00872944     374.675     965.928     2.57804     
529.373        0.0087799      374.694     965.938     2.57794     
532.142        0.00883036     374.713     965.949     2.57784     
534.375        0.00888082     374.731     965.959     2.57774     
535.921        0.00893127     374.75     965.97     2.57763     
536.954        0.00898173     374.769     965.98     2.57753     
539.366        0.00903219     374.788     966.094     2.57771     
539.79         0.00908265     374.807     966.209     2.57788     
555.359        0.00913311     374.826     966.219     2.57778     
559.254        0.00918357     374.845     966.23     2.57768     
575.207        0.00923403     374.864     966.24     2.57758     
575.361        0.00928449     374.883     966.25     2.57747     
575.767        0.00933495     374.902     966.261     2.57737     
575.854        0.00938541     374.921     966.375     2.57755     
576.323        0.00943587     374.94     966.386     2.57744     
579.512        0.00948633     374.958     966.396     2.57734     
586.26         0.00953678     374.977     966.406     2.57724     
586.278        0.00958724     374.996     966.417     2.57714     
587.167        0.0096377      375.015     966.427     2.57703     
589.364        0.00968816     375.034     966.437     2.57693     
589.691        0.00973862     375.053     966.448     2.57683     
595.526        0.00978908     375.072     966.458     2.57673     
600.262        0.00983954     375.091     966.469     2.57662     
603.899        0.00989        375.11     966.479     2.57652     
609.987        0.00994046     375.129     966.489     2.57642     
611.895        0.00999092     375.148     966.604     2.57659     
615.53         0.0100414      375.167     966.614     2.57649     
615.811        0.0100918      375.186     966.729     2.57667     
615.841        0.0101423      375.205     966.739     2.57656     
623.947        0.0101928      375.224     966.749     2.57646     
625.071        0.0102432      375.243     966.76     2.57636     
626.667        0.0102937      375.262     966.874     2.57653     
627.893        0.0103441      375.28     966.885     2.57643     
632.191        0.0103946      375.299     966.999     2.57661     
633.652        0.010445       375.318     967.009     2.5765     
635.55         0.0104955      375.337     967.124     2.57668     
638.271        0.010546       375.356     967.134     2.57658     
640.132        0.0105964      375.375     967.145     2.57647     
642.388        0.0106469      375.394     967.155     2.57637     
652.556        0.0106973      375.413     967.165     2.57627     
654.096        0.0107478      375.432     967.28     2.57644     
655.687        0.0107983      375.451     967.29     2.57634     
657.284        0.0108487      375.47     967.301     2.57624     
658.936        0.0108992      375.489     967.311     2.57614     
659.337        0.0109496      375.508     967.321     2.57603     
660.95         0.0110001      375.527     967.332     2.57593     
662.72         0.0110506      375.546     967.342     2.57583     
668.11         0.011101       375.565     967.352     2.57573     
674.479        0.0111515      375.584     967.363     2.57562     
678.635        0.0112019      375.603     967.373     2.57552     
682.106        0.0112524      375.622     967.488     2.57569     
692.744        0.0113029      375.641     967.498     2.57559     
694.108        0.0113533      375.66     967.612     2.57577     
696.094        0.0114038      375.679     967.629     2.57568     
700.722        0.0114542      375.698     967.64     2.57558     
702.075        0.0115047      375.717     967.754     2.57575     
707.075        0.0115552      375.736     967.764     2.57565     
707.42         0.0116056      375.755     967.775     2.57555     
708.861        0.0116561      375.774     967.889     2.57572     
710.263        0.0117065      375.793     967.9      2.57562     
713.38         0.011757       375.812     967.91     2.57552     
716.016        0.0118074      375.831     967.92     2.57541     
719.658        0.0118579      375.85     967.931     2.57531     
728.232        0.0119084      375.869     967.941     2.57521     
732.843        0.0119588      375.888     967.951     2.57511     
735.431        0.0120093      375.907     967.962     2.575      
740.609        0.0120597      375.926     967.972     2.5749     
741.921        0.0121102      375.945     967.983     2.5748     
744.819        0.0121607      375.964     968.097     2.57497     
745.672        0.0122111      375.983     968.107     2.57487     
752.904        0.0122616      376.002     968.118     2.57477     
754.943        0.012312       376.021     968.128     2.57466     
768.778        0.0123625      376.04     968.139     2.57456     
770.3          0.012413       376.059     968.149     2.57446     
770.627        0.0124634      376.078     968.159     2.57435     
770.704        0.0125139      376.097     968.17     2.57425     
772.434        0.0125643      376.117     968.18     2.57415     
773.941        0.0126148      376.136     968.19     2.57405     
774.242        0.0126653      376.155     968.201     2.57394     
776.944        0.0127157      376.174     968.211     2.57384     
785.849        0.0127662      376.193     968.222     2.57374     
794.026        0.0128166      376.212     968.232     2.57364     
796.167        0.0128671      376.231     968.242     2.57353     
796.713        0.0129175      376.25     968.357     2.57371     
798.976        0.012968       376.269     968.367     2.5736     
801.475        0.0130185      376.288     968.378     2.5735     
805.13         0.0130689      376.307     968.388     2.5734     
805.262        0.0131194      376.326     968.398     2.5733     
806.27         0.0131698      376.345     968.513     2.57347     
806.638        0.0132203      376.364     968.627     2.57364     
806.94         0.0132708      376.383     968.638     2.57354     
810.269        0.0133212      376.402     968.648     2.57344     
811.923        0.0133717      376.421     968.762     2.57361     
818.642        0.0134221      376.441     968.877     2.57378     
820.218        0.0134726      376.46     968.887     2.57368     
828.095        0.0135231      376.479     968.898     2.57358     
828.357        0.0135735      376.498     968.908     2.57348     
829.094        0.013624       376.517     968.918     2.57337     
831.752        0.0136744      376.536     968.929     2.57327     
831.846        0.0137249      376.555     968.939     2.57317     
832.072        0.0137754      376.574     968.949     2.57306     
833.832        0.0138258      376.593     969.064     2.57324     
839.581        0.0138763      376.612     969.074     2.57314     
841.25         0.0139267      376.631     969.085     2.57303     
860.39         0.0139772      376.65     969.095     2.57293     
861.699        0.0140277      376.67     969.209     2.5731     
869.577        0.0140781      376.689     969.22     2.573      
870.182        0.0141286      376.708     969.23     2.5729     
873.673        0.014179       376.727     969.241     2.57279     
876.282        0.0142295      376.746     969.251     2.57269     
886.848        0.0142799      376.765     969.261     2.57259     
896.753        0.0143304      376.784     969.272     2.57249     
898.719        0.0143809      376.803     969.282     2.57238     
900.871        0.0144313      376.822     969.397     2.57256     
902.831        0.0144818      376.842     969.407     2.57245     
907.016        0.0145322      376.861     969.417     2.57235     
910.282        0.0145827      376.88     969.428     2.57225     
912.797        0.0146332      376.899     969.438     2.57214     
915.336        0.0146836      376.918     969.448     2.57204     
917.61         0.0147341      376.937     969.459     2.57194     
920.128        0.0147845      376.956     969.469     2.57183     
920.566        0.014835       376.975     969.48     2.57173     
921.515        0.0148855      376.995     969.49     2.57163     
923.315        0.0149359      377.014     969.5      2.57153     
925.801        0.0149864      377.033     969.511     2.57142     
928.554        0.0150368      377.052     969.521     2.57132     
933.454        0.0150873      377.071     969.532     2.57122     
933.492        0.0151378      377.09     969.646     2.57139     
936.817        0.0151882      377.109     969.76     2.57156     
937.603        0.0152387      377.128     969.771     2.57146     
938.641        0.0152891      377.148     969.781     2.57136     
939.581        0.0153396      377.167     969.792     2.57125     
944.469        0.01539        377.186     969.802     2.57115     
945.082        0.0154405      377.205     969.812     2.57105     
945.683        0.015491       377.224     969.927     2.57122     
946.712        0.0155414      377.243     969.937     2.57112     
948.696        0.0155919      377.263     969.947     2.57101     
948.875        0.0156423      377.282     969.958     2.57091     
949.07         0.0156928      377.301     969.968     2.57081     
951.044        0.0157433      377.32     969.995     2.57075     
951.49         0.0157937      377.339     970.006     2.57065     
954.228        0.0158442      377.358     970.023     2.57056     
958.73         0.0158946      377.378     970.033     2.57046     
960.627        0.0159451      377.397     970.043     2.57035     
969.065        0.0159956      377.416     970.06     2.57027     
970.969        0.016046       377.435     970.071     2.57017     
973.246        0.0160965      377.454     970.081     2.57006     
973.496        0.0161469      377.473     970.195     2.57023     
979.181        0.0161974      377.493     970.206     2.57013     
979.224        0.0162479      377.512     970.216     2.57003     
982.106        0.0162983      377.531     970.226     2.56993     
984.886        0.0163488      377.55     970.237     2.56982     
985.913        0.0163992      377.569     970.247     2.56972     
986.232        0.0164497      377.589     970.362     2.56989     
991.484        0.0165002      377.608     970.372     2.56979     
992.477        0.0165506      377.627     970.382     2.56969     
994.709        0.0166011      377.646     970.41     2.56963     
996.121        0.0166515      377.665     970.524     2.5698     
1004.1         0.016702       377.685     970.534     2.5697     
1004.81        0.0167524      377.704     970.545     2.56959     
1006.89        0.0168029      377.723     970.659     2.56977     
1007.44        0.0168534      377.742     970.67     2.56966     
1009.93        0.0169038      377.761     970.784     2.56983     
1013.82        0.0169543      377.781     970.794     2.56973     
1017.9         0.0170047      377.8      970.805     2.56963     
1018.79        0.0170552      377.819     970.815     2.56952     
1024.3         0.0171057      377.838     970.826     2.56942     
1027.37        0.0171561      377.857     970.94     2.56959     
1027.43        0.0172066      377.877     971.054     2.56977     
1029.47        0.017257       377.896     971.065     2.56966     
1036.85        0.0173075      377.915     971.075     2.56956     
1038.6         0.017358       377.934     971.086     2.56946     
1040.51        0.0174084      377.954     971.096     2.56935     
1040.54        0.0174589      377.973     971.106     2.56925     
1054           0.0175093      377.992     971.117     2.56915     
1057.55        0.0175598      378.011     971.127     2.56904     
1059.41        0.0176103      378.03     971.137     2.56894     
1063.15        0.0176607      378.05     971.148     2.56884     
1066.63        0.0177112      378.069     971.158     2.56873     
1070.43        0.0177616      378.088     971.169     2.56863     
1072.03        0.0178121      378.107     971.283     2.5688     
1072.22        0.0178625      378.127     971.293     2.5687     
1073.51        0.017913       378.146     971.321     2.56864     
1076.65        0.0179635      378.165     971.331     2.56854     
1076.86        0.0180139      378.184     971.445     2.56871     
1081.72        0.0180644      378.204     971.456     2.5686     
1084.39        0.0181148      378.223     971.466     2.5685     
1085.44        0.0181653      378.242     971.477     2.5684     
1086.6         0.0182158      378.261     971.487     2.56829     
1088.51        0.0182662      378.281     971.601     2.56847     
1091.43        0.0183167      378.3      971.612     2.56836     
1094.79        0.0183671      378.319     971.622     2.56826     
1096.22        0.0184176      378.339     971.737     2.56843     
1100.42        0.0184681      378.358     971.851     2.5686     
1106.71        0.0185185      378.377     971.861     2.5685     
1108.14        0.018569       378.396     971.872     2.5684     
1108.33        0.0186194      378.416     971.889     2.56831     
1110.07        0.0186699      378.435     971.899     2.56821     
1112.38        0.0187204      378.454     971.98     2.56829     
1116.42        0.0187708      378.473     972.094     2.56846     
1117.7         0.0188213      378.493     972.122     2.5684     
1117.86        0.0188717      378.512     972.132     2.5683     
1118.17        0.0189222      378.531     972.142     2.5682     
1122.73        0.0189727      378.551     972.153     2.56809     
1127.11        0.0190231      378.57     972.163     2.56799     
1130.88        0.0190736      378.589     972.173     2.56788     
1138.46        0.019124       378.608     972.201     2.56783     
1139.51        0.0191745      378.628     972.211     2.56772     
1140.44        0.0192249      378.647     972.221     2.56762     
1149.46        0.0192754      378.666     972.232     2.56752     
1149.82        0.0193259      378.686     972.346     2.56769     
1162.79        0.0193763      378.705     972.357     2.56758     
1164.58        0.0194268      378.724     972.367     2.56748     
1171.8         0.0194772      378.744     972.377     2.56738     
1178.01        0.0195277      378.763     972.388     2.56727     
1179.22        0.0195782      378.782     972.398     2.56717     
1180.41        0.0196286      378.802     972.513     2.56734     
1182.66        0.0196791      378.821     972.627     2.56751     
1185.68        0.0197295      378.84     972.637     2.56741     
1186.64        0.01978        378.859     972.648     2.5673     
1190.72        0.0198305      378.879     972.658     2.5672     
1192.98        0.0198809      378.898     972.669     2.5671     
1195.37        0.0199314      378.917     972.679     2.56699     
1197.3         0.0199818      378.937     972.689     2.56689     
1197.53        0.0200323      378.956     972.7      2.56679     
1199.08        0.0200828      378.975     972.71     2.56668     
1199.16        0.0201332      378.995     972.824     2.56685     
1201.93        0.0201837      379.014     972.939     2.56703     
1203.87        0.0202341      379.033     972.949     2.56692     
1205.42        0.0202846      379.053     972.96     2.56682     
1210.2         0.020335       379.072     972.97     2.56671     
1210.94        0.0203855      379.091     972.98     2.56661     
1213.87        0.020436       379.111     972.991     2.56651     
1225.86        0.0204864      379.13     973.001     2.5664     
1226.33        0.0205369      379.15     973.028     2.56634     
1229.24        0.0205873      379.169     973.039     2.56624     
1229.33        0.0206378      379.188     973.049     2.56614     
1233.76        0.0206883      379.208     973.06     2.56603     
1235.37        0.0207387      379.227     973.174     2.5662     
1236.87        0.0207892      379.246     973.184     2.5661     
1246.89        0.0208396      379.266     973.299     2.56627     
1248.71        0.0208901      379.285     973.309     2.56617     
1252.16        0.0209406      379.304     973.32     2.56606     
1255.39        0.020991       379.324     973.33     2.56596     
1257.64        0.0210415      379.343     973.34     2.56586     
1259.87        0.0210919      379.363     973.351     2.56575     
1262           0.0211424      379.382     973.465     2.56592     
1272.16        0.0211929      379.401     973.475     2.56582     
1280.95        0.0212433      379.421     973.503     2.56576     
1282.19        0.0212938      379.44     973.513     2.56566     
1284.26        0.0213442      379.459     973.627     2.56583     
1286.76        0.0213947      379.479     973.644     2.56574     
1291.75        0.0214452      379.498     973.655     2.56564     
1296.45        0.0214956      379.518     973.665     2.56553     
1298.26        0.0215461      379.537     973.675     2.56543     
1298.75        0.0215965      379.556     973.686     2.56533     
1299.82        0.021647       379.576     973.696     2.56522     
1309.93        0.0216974      379.595     973.811     2.56539     
1311.3         0.0217479      379.615     973.821     2.56529     
1312.12        0.0217984      379.634     973.831     2.56519     
1317.96        0.0218488      379.653     973.842     2.56508     
1320.57        0.0218993      379.673     973.852     2.56498     
1322.87        0.0219497      379.692     973.863     2.56487     
1323.72        0.0220002      379.712     973.977     2.56504     
1325.35        0.0220507      379.731     973.987     2.56494     
1325.86        0.0221011      379.75     974.102     2.56511     
1328.64        0.0221516      379.77     974.112     2.56501     
1329.4         0.022202       379.789     974.123     2.5649     
1329.93        0.0222525      379.809     974.15     2.56484     
1331.33        0.022303       379.828     974.16     2.56474     
1333.9         0.0223534      379.847     974.17     2.56464     
1335.21        0.0224039      379.867     974.285     2.56481     
1335.81        0.0224543      379.886     974.295     2.5647     
1339.49        0.0225048      379.906     974.306     2.5646     
1339.5         0.0225553      379.925     974.316     2.56449     
1343.37        0.0226057      379.945     974.43     2.56466     
1345.4         0.0226562      379.964     974.441     2.56456     
1347.86        0.0227066      379.983     974.451     2.56446     
1350.11        0.0227571      380.003     974.462     2.56435     
1350.42        0.0228075      380.022     974.472     2.56425     
1351.51        0.022858       380.042     974.482     2.56415     
1352.14        0.0229085      380.061     974.493     2.56404     
1352.6         0.0229589      380.081     974.503     2.56394     
1358.83        0.0230094      380.1      974.514     2.56383     
1360.95        0.0230598      380.12     974.524     2.56373     
1363.94        0.0231103      380.139     974.534     2.56363     
1366.69        0.0231608      380.158     974.545     2.56352     
1367.03        0.0232112      380.178     974.555     2.56342     
1367.24        0.0232617      380.197     974.669     2.56359     
1369.67        0.0233121      380.217     974.68     2.56348     
1374.22        0.0233626      380.236     974.69     2.56338     
1375.23        0.0234131      380.256     974.805     2.56355     
1385.51        0.0234635      380.275     974.821     2.56346     
1385.95        0.023514       380.295     974.936     2.56363     
1389.11        0.0235644      380.314     974.946     2.56353     
1389.36        0.0236149      380.334     974.957     2.56342     
1400.06        0.0236654      380.353     974.967     2.56332     
1400.13        0.0237158      380.373     974.977     2.56322     
1418.22        0.0237663      380.392     974.988     2.56311     
1427.07        0.0238167      380.412     974.998     2.56301     
1427.12        0.0238672      380.431     975.113     2.56318     
1434.81        0.0239177      380.451     975.123     2.56307     
1444.61        0.0239681      380.47     975.133     2.56297     
1450.48        0.0240186      380.49     975.248     2.56314     
1452.8         0.024069       380.509     975.265     2.56305     
1453.53        0.0241195      380.528     975.275     2.56295     
1459.33        0.0241699      380.548     975.285     2.56284     
1461.31        0.0242204      380.567     975.296     2.56274     
1462.11        0.0242709      380.587     975.306     2.56264     
1462.42        0.0243213      380.606     975.316     2.56253     
1462.85        0.0243718      380.626     975.327     2.56243     
1465.67        0.0244222      380.645     975.337     2.56232     
1469.59        0.0244727      380.665     975.364     2.56226     
1470.09        0.0245232      380.684     975.375     2.56216     
1473.85        0.0245736      380.704     975.385     2.56206     
1476.24        0.0246241      380.724     975.396     2.56195     
1477.12        0.0246745      380.743     975.51     2.56212     
1479.41        0.024725       380.763     975.52     2.56202     
1481.45        0.0247755      380.782     975.635     2.56219     
1481.84        0.0248259      380.802     975.645     2.56208     
1483.67        0.0248764      380.821     975.656     2.56198     
1487.54        0.0249268      380.841     975.666     2.56187     
1488.79        0.0249773      380.86     975.676     2.56177     
1489.35        0.0250278      380.88     975.687     2.56167     
1491.59        0.0250782      380.899     975.801     2.56184     
1491.68        0.0251287      380.919     975.916     2.562      
1492.2         0.0251791      380.938     975.926     2.5619     
1493.99        0.0252296      380.958     976.04     2.56207     
1495.72        0.02528        380.977     976.057     2.56198     
1496.39        0.0253305      380.997     976.068     2.56188     
1496.52        0.025381       381.016     976.078     2.56177     
1497.01        0.0254314      381.036     976.088     2.56167     
1502.43        0.0254819      381.056     976.203     2.56184     
1504.57        0.0255323      381.075     976.317     2.56201     
1505.23        0.0255828      381.095     976.432     2.56218     
1509.09        0.0256333      381.114     976.442     2.56207     
1516.65        0.0256837      381.134     976.469     2.56201     
1516.75        0.0257342      381.153     976.48     2.56191     
1517.22        0.0257846      381.173     976.594     2.56208     
1518.65        0.0258351      381.192     976.708     2.56225     
1521.2         0.0258856      381.212     976.719     2.56214     
1528.58        0.025936       381.231     976.729     2.56204     
1532.09        0.0259865      381.251     976.844     2.56221     
1539.4         0.0260369      381.271     976.854     2.5621     
1544.96        0.0260874      381.29     976.864     2.562      
1547.29        0.0261379      381.31     976.979     2.56217     
1551.78        0.0261883      381.329     976.989     2.56206     
1552.93        0.0262388      381.349     977        2.56196     
1555.55        0.0262892      381.368     977.01     2.56185     
1562.16        0.0263397      381.388     977.124     2.56202     
1563.85        0.0263902      381.408     977.135     2.56192     
1565.35        0.0264406      381.427     977.162     2.56186     
1567.8         0.0264911      381.447     977.172     2.56175     
1572.52        0.0265415      381.466     977.2      2.56169     
1573.37        0.026592       381.486     977.21     2.56159     
1584.83        0.0266424      381.506     977.22     2.56148     
1586.07        0.0266929      381.525     977.231     2.56138     
1587.61        0.0267434      381.545     977.241     2.56127     
1596.35        0.0267938      381.564     977.355     2.56144     
1598.27        0.0268443      381.584     977.366     2.56134     
1599.7         0.0268947      381.604     977.376     2.56123     
1599.82        0.0269452      381.623     977.387     2.56113     
1608.75        0.0269957      381.643     977.501     2.5613     
1616.79        0.0270461      381.662     977.511     2.56119     
1618.48        0.0270966      381.682     977.522     2.56109     
1619.04        0.027147       381.702     977.532     2.56099     
1619.57        0.0271975      381.721     977.543     2.56088     
1620.53        0.027248       381.741     977.657     2.56105     
1628.57        0.0272984      381.76     977.771     2.56122     
1630.31        0.0273489      381.78     977.782     2.56111     
1633.41        0.0273993      381.8      977.792     2.56101     
1636.08        0.0274498      381.819     977.803     2.5609     
1638.47        0.0275003      381.839     977.813     2.5608     
1638.68        0.0275507      381.859     977.927     2.56097     
1639.38        0.0276012      381.878     977.938     2.56086     
1640.17        0.0276516      381.898     977.948     2.56076     
1643.17        0.0277021      381.917     977.958     2.56065     
1644           0.0277525      381.937     977.969     2.56055     
1644.6         0.027803       381.957     977.979     2.56044     
1645.67        0.0278535      381.976     977.99     2.56034     
1646.12        0.0279039      381.996     978.104     2.56051     
1647.65        0.0279544      382.016     978.114     2.5604     
1647.91        0.0280048      382.035     978.125     2.5603     
1650.22        0.0280553      382.055     978.135     2.56019     
1650.27        0.0281058      382.075     978.25     2.56036     
1653.29        0.0281562      382.094     978.364     2.56053     
1653.58        0.0282067      382.114     978.374     2.56043     
1654.81        0.0282571      382.134     978.385     2.56032     
1660.35        0.0283076      382.153     978.395     2.56022     
1661.31        0.0283581      382.173     978.406     2.56011     
1666.51        0.0284085      382.193     978.52     2.56028     
1669.14        0.028459       382.212     978.53     2.56018     
1670.92        0.0285094      382.232     978.541     2.56007     
1675.55        0.0285599      382.252     978.655     2.56024     
1685.36        0.0286104      382.271     978.666     2.56013     
1685.5         0.0286608      382.291     978.676     2.56003     
1689.57        0.0287113      382.311     978.686     2.55992     
1692.79        0.0287617      382.33     978.697     2.55982     
1699.44        0.0288122      382.35     978.707     2.55972     
1699.52        0.0288627      382.37     978.717     2.55961     
