time           AA         BB         polymer 
3798.39        0.0002     0.0001     0.2558
3800.24        0.0002     0.0001     0.2559
3801.83        0.0002     0.0001     0.2559
3802.24        0.0002     0.0001     0.2559
3804.69        0.0002     0.0001     0.256 
3805.35        0.0002     0.0001     0.2561
3806.44        0.0002     0.0001     0.2561
3810.07        0.0002     0.0001     0.2561
3810.13        0.0002     0.0001     0.2561
3810.83        0.0002     0.0001     0.256 
3812.48        0.0002     0.0001     0.256 
3813.76        0.0002     0.0001     0.256 
3814.23        0.0002     0.0001     0.256 
3816.13        0.0002     0.0001     0.2561
3816.37        0.0002     0.0001     0.2561
3817.23        0.0002     0.0001     0.2562
3819.47        0.0002     0.0001     0.2563
3819.83        0.0002     0.0001     0.2563
3822.68        0.0002     0.0001     0.2563
3823.07        0.0002     0.0001     0.2563
3823.11        0.0002     0.0001     0.2564
3823.31        0.0002     0.0001     0.2564
3829.56        0.0002     0.0001     0.2565
3833.62        0.0002     0.0001     0.2565
3834.68        0.0002     0.0001     0.2566
3835.12        0.0002     0.0001     0.2567
3835.27        0.0002     0.0001     0.2567
3835.27        0.0002     0.0001     0.2568
3835.92        0.0002     0.0001     0.2568
3838.39        0.0002     0.0001     0.2568
3838.81        0.0002     0.0001     0.2569
3839.65        0.0002     0.0001     0.257 
3844.06        0.0002     0.0001     0.257 
3844.37        0.0002     0.0001     0.2571
3847.8         0.0002     0.0001     0.2572
3848.75        0.0002     0.0001     0.2572
3853.11        0.0002     0.0001     0.2573
3856.43        0.0002     0.0001     0.2574
3856.71        0.0002     0.0001     0.2575
3860.39        0.0002     0.0001     0.2576
3860.42        0.0002     0.0001     0.2575
3861.36        0.0002     0.0001     0.2576
3861.91        0.0002     0.0001     0.2577
3862.31        0.0002     0.0001     0.2578
3863.63        0.0002     0.0001     0.2578
3863.8         0.0002     0.0001     0.2579
3863.83        0.0002     0.0001     0.258 
3864.08        0.0002     0.0001     0.258 
3864.73        0.0002     0.0001     0.2581
3865           0.0002     0.0001     0.2581
3867.48        0.0002     0.0001     0.2582
3869.05        0.0002     0.0001     0.2583
3869.49        0.0002     0.0001     0.2584
3870.92        0.0002     0.0001     0.2584
3871.59        0.0002     0.0001     0.2585
3871.91        0.0002     0.0001     0.2586
3872.68        0.0002     0.0001     0.2586
3873.13        0.0002     0.0001     0.2586
3874.54        0.0002     0.0001     0.2587
3876.83        0.0002     0.0001     0.2588
3880.94        0.0002     0.0001     0.2588
3882.44        0.0002     0.0001     0.2589
3882.68        0.0002     0.0001     0.2589
3882.79        0.0002     0.0001     0.259 
3885.5         0.0002     0.0001     0.2589
3885.68        0.0002     0.0001     0.2589
3885.78        0.0002     0.0001     0.259 
3887.37        0.0002     0.0001     0.2591
3888.08        0.0002     0.0001     0.2592
3889.11        0.0002     0.0001     0.2593
3889.36        0.0002     0.0001     0.2594
3892.58        0.0002     0.0001     0.2594
3893.36        0.0002     0.0001     0.2595
3894.28        0.0002     0.0001     0.2596
3896.47        0.0002     0.0001     0.2597
3896.75        0.0002     0.0001     0.2597
3897.2         0.0002     0.0001     0.2598
3897.33        0.0002     0.0001     0.2599
3899.81        0.0002     0.0001     0.2599
3902.7         0.0002     0.0001     0.26  
3903.43        0.0002     0.0001     0.2601
3905.56        0.0002     0.0001     0.2602
3907.04        0.0002     0.0001     0.2603
3907.18        0.0002     0.0001     0.2604
3907.63        0.0002     0.0001     0.2605
3908.72        0.0002     0.0001     0.2606
3909.82        0.0002     0.0001     0.2607
3911           0.0002     0.0001     0.2607
3913.63        0.0002     0.0001     0.2608
3914.7         0.0002     0.0001     0.2609
3915.28        0.0002     0.0001     0.261 
3915.86        0.0002     0.0001     0.2611
3917.04        0.0002     0.0001     0.2611
3918.42        0.0002     0.0001     0.2611
3918.7         0.0002     0.0001     0.2612
3920.75        0.0002     0.0001     0.2613
3921.3         0.0002     0.0001     0.2614
3922.99        0.0002     0.0001     0.2615
3926.97        0.0002     0.0001     0.2616
3928.23        0.0002     0.0001     0.2617
3928.24        0.0002     0.0001     0.2618
3928.55        0.0002     0.0001     0.2619
3931.19        0.0002     0.0001     0.2619
3937.03        0.0002     0.0001     0.2619
3938.84        0.0002     0.0001     0.262 
3939.37        0.0002     0.0001     0.2621
3940.08        0.0002     0.0001     0.262 
3941.12        0.0002     0.0001     0.262 
3941.55        0.0002     0.0001     0.2621
3941.77        0.0002     0.0001     0.2622
3942.22        0.0002     0.0001     0.2623
3942.33        0.0002     0.0001     0.2623
3942.71        0.0002     0.0001     0.2624
3943.85        0.0002     0.0001     0.2624
3943.99        0.0002     0.0001     0.2624
3945.27        0.0002     0.0001     0.2625
3945.85        0.0002     0.0001     0.2626
3946.31        0.0002     0.0001     0.2626
3954.79        0.0002     0.0001     0.2626
3956.93        0.0002     0.0001     0.2626
3959.18        0.0002     0.0001     0.2626
3963.04        0.0002     0.0001     0.2627
3963.43        0.0002     0.0001     0.2627
3964.26        0.0002     0.0001     0.2628
3964.28        0.0002     0.0001     0.2629
3965.4         0.0002     0.0001     0.263 
3966.5         0.0002     0.0001     0.263 
3967.61        0.0002     0.0001     0.2631
3969.73        0.0002     0.0001     0.2632
3972.65        0.0002     0.0001     0.2633
3978.02        0.0002     0.0001     0.2633
3978.02        0.0002     0.0001     0.2633
3980.98        0.0002     0.0001     0.2632
3981.21        0.0002     0.0001     0.2633
3981.29        0.0002     0.0001     0.2634
3987.15        0.0002     0.0001     0.2634
3988.08        0.0002     0.0001     0.2634
3990.15        0.0002     0.0001     0.2635
3990.7         0.0002     0.0001     0.2635
3991.6         0.0002     0.0001     0.2636
3998.06        0.0002     0.0001     0.2636
3998.72        0.0002     0.0001     0.2637
4003.52        0.0002     0.0001     0.2638
4004.38        0.0002     0.0001     0.2639
4005.93        0.0002     0.0001     0.264 
4006.33        0.0002     0.0001     0.2641
4007.67        0.0002     0.0001     0.2642
4009.33        0.0002     0.0001     0.2643
4010.65        0.0002     0.0001     0.2644
4011.06        0.0002     0.0001     0.2645
4011.99        0.0002     0.0001     0.2646
4012.35        0.0002     0.0001     0.2647
4013.94        0.0002     0.0001     0.2648
4015.58        0.0002     0.0001     0.2648
4016.96        0.0002     0.0001     0.2649
4018.22        0.0002     0.0001     0.265 
4018.77        0.0002     0.0001     0.2651
4019.67        0.0002     0.0001     0.2651
4020.97        0.0002     0.0001     0.2652
4021.17        0.0002     0.0001     0.2653
4022.65        0.0002     0.0001     0.2653
4023.12        0.0002     0.0001     0.2654
4023.49        0.0002     0.0001     0.2655
4025.13        0.0002     0.0001     0.2656
4025.92        0.0002     0.0001     0.2656
4028.12        0.0002     0.0001     0.2657
4028.82        0.0002     0.0001     0.2658
4029.07        0.0002     0.0001     0.2658
4029.33        0.0002     0.0001     0.2659
4030           0.0002     0.0001     0.266 
4030           0.0002     0.0001     0.2661
4030.46        0.0002     0.0001     0.2662
4030.68        0.0002     0.0001     0.2662
4032.74        0.0002     0.0001     0.2663
4032.92        0.0002     0.0001     0.2664
4033.17        0.0002     0.0001     0.2664
4033.79        0.0002     0.0001     0.2664
4034.91        0.0002     0.0001     0.2665
4036.04        0.0002     0.0001     0.2665
4036.55        0.0002     0.0001     0.2666
4042.94        0.0002     0.0001     0.2666
4043.56        0.0002     0.0001     0.2667
4043.84        0.0002     0.0001     0.2667
4043.86        0.0002     0.0001     0.2667
4044.89        0.0002     0.0001     0.2668
4046.37        0.0002     0.0001     0.2668
4051.68        0.0002     0.0001     0.2669
4051.95        0.0002     0.0001     0.267 
4055.42        0.0002     0.0001     0.267 
4056.1         0.0002     0.0001     0.267 
4057.16        0.0002     0.0001     0.2671
4057.43        0.0002     0.0001     0.2672
4058.05        0.0002     0.0001     0.2672
4060.39        0.0002     0.0001     0.2673
4062.82        0.0002     0.0001     0.2674
4063.85        0.0002     0.0001     0.2675
4064.85        0.0002     0.0001     0.2676
4065.18        0.0002     0.0001     0.2677
4065.35        0.0002     0.0001     0.2677
4068.59        0.0002     0.0001     0.2678
4076.69        0.0002     0.0001     0.2679
4083.48        0.0002     0.0001     0.2678
4085.21        0.0002     0.0001     0.2679
4089.93        0.0002     0.0001     0.268 
4090.7         0.0002     0.0001     0.2681
4091.81        0.0002     0.0001     0.2682
4092.26        0.0002     0.0001     0.2682
4093.63        0.0002     0.0001     0.2683
4095.08        0.0002     0.0001     0.2683
4099.63        0.0002     0.0001     0.2684
4100.5         0.0002     0.0001     0.2685
4100.75        0.0002     0.0001     0.2686
4101.65        0.0002     0.0001     0.2687
4105.43        0.0002     0.0001     0.2688
4107.67        0.0002     0.0001     0.2689
4108.17        0.0002     0.0001     0.269 
4109.97        0.0002     0.0001     0.2691
4110.38        0.0002     0.0001     0.2692
4111.47        0.0002     0.0001     0.2693
4112.37        0.0002     0.0001     0.2693
4113.15        0.0002     0.0001     0.2694
4114.89        0.0002     0.0001     0.2694
4114.93        0.0002     0.0001     0.2695
4120.47        0.0002     0.0001     0.2696
4122.68        0.0002     0.0001     0.2697
4123.66        0.0002     0.0001     0.2698
4124.61        0.0002     0.0001     0.2698
4124.65        0.0002     0.0001     0.2698
4126.05        0.0002     0.0001     0.2698
4126.84        0.0002     0.0001     0.2698
4127.35        0.0002     0.0001     0.2699
4127.56        0.0002     0.0001     0.27  
4127.82        0.0002     0.0001     0.27  
4129.27        0.0002     0.0001     0.27  
4135.13        0.0002     0.0001     0.27  
4136.06        0.0002     0.0001     0.2701
4137.92        0.0002     0.0001     0.2702
4138.63        0.0002     0.0001     0.2703
4138.66        0.0002     0.0001     0.2703
4139.47        0.0002     0.0001     0.2704
4139.91        0.0002     0.0001     0.2705
4139.95        0.0002     0.0001     0.2706
4140.24        0.0002     0.0001     0.2707
4140.43        0.0002     0.0001     0.2708
4146.27        0.0002     0.0001     0.2709
4148.9         0.0002     0.0001     0.2709
4153.08        0.0002     0.0001     0.271 
4153.11        0.0002     0.0001     0.2711
4153.97        0.0002     0.0001     0.2711
4156.3         0.0002     0.0001     0.2712
4157.52        0.0002     0.0001     0.2712
4161.96        0.0002     0.0001     0.2713
4168.94        0.0002     0.0001     0.2713
4169.67        0.0002     0.0001     0.2714
4171.39        0.0002     0.0001     0.2715
4174.15        0.0002     0.0001     0.2716
4175.5         0.0002     0.0001     0.2716
4175.63        0.0002     0.0001     0.2716
4177.65        0.0002     0.0001     0.2717
4178.92        0.0002     0.0001     0.2718
4180.19        0.0002     0.0001     0.2719
4180.72        0.0002     0.0001     0.272 
4183.24        0.0002     0.0001     0.2721
4183.57        0.0002     0.0001     0.2722
4185.23        0.0002     0.0001     0.2721
4186.1         0.0002     0.0001     0.2722
4186.38        0.0002     0.0001     0.2722
4186.88        0.0002     0.0001     0.2723
4187.27        0.0002     0.0001     0.2722
4187.72        0.0002     0.0001     0.2723
4189.46        0.0002     0.0001     0.2723
4189.51        0.0002     0.0001     0.2724
4190.01        0.0002     0.0001     0.2725
4191.81        0.0002     0.0001     0.2726
4192.88        0.0002     0.0001     0.2727
4194.26        0.0002     0.0001     0.2728
4194.66        0.0002     0.0001     0.2728
4196.24        0.0002     0.0001     0.2729
4196.82        0.0002     0.0001     0.273 
4198.31        0.0002     0.0001     0.273 
4198.44        0.0002     0.0001     0.273 
4199.93        0.0002     0.0001     0.273 
4200.23        0.0002     0.0001     0.2731
4202.77        0.0002     0.0001     0.2732
4204.71        0.0002     0.0001     0.2733
4208.55        0.0002     0.0001     0.2733
4211.19        0.0002     0.0001     0.2734
4212.37        0.0002     0.0001     0.2735
4214.17        0.0002     0.0001     0.2736
4215.18        0.0002     0.0001     0.2735
4216.15        0.0002     0.0001     0.2736
4216.71        0.0002     0.0001     0.2737
4217.36        0.0002     0.0001     0.2737
4220.94        0.0002     0.0001     0.2738
4221.52        0.0002     0.0001     0.2739
4224.7         0.0002     0.0001     0.2739
4225.2         0.0002     0.0001     0.2739
4230.08        0.0002     0.0001     0.274 
4232.34        0.0002     0.0001     0.2741
4233.26        0.0002     0.0001     0.2742
4235.37        0.0002     0.0001     0.2743
4235.82        0.0002     0.0001     0.2743
4235.9         0.0002     0.0001     0.2744
4238.44        0.0002     0.0001     0.2744
4239.8         0.0002     0.0001     0.2744
4239.83        0.0002     0.0001     0.2745
4244.38        0.0002     0.0001     0.2746
4245.32        0.0002     0.0001     0.2747
4245.77        0.0002     0.0001     0.2748
4246.69        0.0002     0.0001     0.2749
4248.33        0.0002     0.0001     0.275 
4252.23        0.0002     0.0001     0.275 
4253.13        0.0002     0.0001     0.275 
4253.78        0.0002     0.0001     0.2751
4255.3         0.0002     0.0001     0.2752
4256.96        0.0002     0.0001     0.2752
4257.32        0.0002     0.0001     0.2752
4257.55        0.0002     0.0001     0.2752
4258.27        0.0002     0.0001     0.2752
4259.91        0.0002     0.0001     0.2753
4259.92        0.0002     0.0001     0.2754
4260.91        0.0002     0.0001     0.2755
4264.85        0.0002     0.0001     0.2755
4264.87        0.0002     0.0001     0.2756
4265.39        0.0002     0.0001     0.2757
4266.25        0.0002     0.0001     0.2758
4267.53        0.0002     0.0001     0.2759
4267.66        0.0002     0.0001     0.276 
4269.86        0.0002     0.0001     0.2761
4270.16        0.0002     0.0001     0.2761
4271.19        0.0002     0.0001     0.2762
4271.49        0.0002     0.0001     0.2763
4271.82        0.0002     0.0001     0.2763
4273.36        0.0002     0.0001     0.2764
4274.79        0.0002     0.0001     0.2765
4276.88        0.0002     0.0001     0.2766
4277.42        0.0002     0.0001     0.2767
4278.05        0.0002     0.0001     0.2767
4279.53        0.0002     0.0001     0.2768
4281.53        0.0002     0.0001     0.2768
4282.12        0.0002     0.0001     0.2769
4284.47        0.0002     0.0001     0.277 
4284.57        0.0002     0.0001     0.277 
4284.67        0.0002     0.0001     0.2771
4285.16        0.0002     0.0001     0.2772
4286.3         0.0002     0.0001     0.2773
4287.94        0.0002     0.0001     0.2774
4288.27        0.0002     0.0001     0.2775
4291.01        0.0002     0.0001     0.2776
4292.63        0.0002     0.0001     0.2777
4295.53        0.0002     0.0001     0.2777
4296.18        0.0002     0.0001     0.2778
4296.69        0.0002     0.0001     0.2777
4302.4         0.0002     0.0001     0.2777
4302.9         0.0002     0.0001     0.2778
4304.37        0.0002     0.0001     0.2779
4304.38        0.0002     0.0001     0.278 
4305.22        0.0002     0.0001     0.278 
4307.3         0.0002     0.0001     0.2781
4308.74        0.0002     0.0001     0.2782
4309.68        0.0002     0.0001     0.2782
4310.47        0.0002     0.0001     0.2783
4312.24        0.0002     0.0001     0.2784
4313.2         0.0002     0.0001     0.2785
4313.35        0.0002     0.0001     0.2785
4318.21        0.0002     0.0001     0.2785
4319.01        0.0002     0.0001     0.2785
4319.2         0.0002     0.0001     0.2786
4319.5         0.0002     0.0001     0.2787
4322.86        0.0002     0.0001     0.2787
4327.67        0.0002     0.0001     0.2788
4328.39        0.0002     0.0001     0.2789
4333.44        0.0002     0.0001     0.279 
4338.99        0.0002     0.0001     0.2791
4339.77        0.0002     0.0001     0.2792
4340.69        0.0002     0.0001     0.2792
4343.13        0.0002     0.0001     0.2793
4344.72        0.0002     0.0001     0.2794
4344.75        0.0002     0.0001     0.2794
4346.49        0.0002     0.0001     0.2795
4346.6         0.0002     0.0001     0.2795
4347.83        0.0002     0.0001     0.2796
4348.83        0.0002     0.0001     0.2797
4351.37        0.0002     0.0001     0.2797
4353.24        0.0002     0.0001     0.2796
4354.39        0.0002     0.0001     0.2797
4359.03        0.0002     0.0001     0.2798
4360.44        0.0002     0.0001     0.2798
4362.31        0.0002     0.0001     0.2798
4362.82        0.0002     0.0001     0.2799
4368.16        0.0002     0.0001     0.28  
4368.48        0.0002     0.0001     0.2801
4369.65        0.0002     0.0001     0.2802
4369.88        0.0002     0.0001     0.2803
4370.85        0.0002     0.0001     0.2804
4371.27        0.0002     0.0001     0.2804
4373.72        0.0002     0.0001     0.2805
4373.98        0.0002     0.0001     0.2806
4374.38        0.0002     0.0001     0.2806
4374.63        0.0002     0.0001     0.2807
4376.44        0.0002     0.0001     0.2807
4381.24        0.0002     0.0001     0.2808
4381.71        0.0002     0.0001     0.2809
4382.71        0.0002     0.0001     0.281 
4388.46        0.0002     0.0001     0.2809
4389.27        0.0002     0.0001     0.281 
4391.33        0.0002     0.0001     0.2811
4392.03        0.0002     0.0001     0.2812
4392.53        0.0002     0.0001     0.2813
4393.3         0.0002     0.0001     0.2814
4393.38        0.0002     0.0001     0.2814
4393.75        0.0002     0.0001     0.2815
4396.77        0.0002     0.0001     0.2816
4399.73        0.0002     0.0001     0.2817
4403.66        0.0002     0.0001     0.2817
4405.12        0.0002     0.0001     0.2818
4405.33        0.0002     0.0001     0.2819
4406.02        0.0002     0.0001     0.282 
4407.5         0.0002     0.0001     0.282 
4409.23        0.0002     0.0001     0.2821
4409.68        0.0002     0.0001     0.2822
4411.33        0.0002     0.0001     0.2823
4414.58        0.0002     0.0001     0.2824
4416.46        0.0002     0.0001     0.2824
4416.51        0.0002     0.0001     0.2824
4417.94        0.0002     0.0001     0.2824
4422.33        0.0002     0.0001     0.2825
4424.44        0.0002     0.0001     0.2826
4425.64        0.0002     0.0001     0.2826
4426.51        0.0002     0.0001     0.2827
4427.63        0.0002     0.0001     0.2828
4428.43        0.0002     0.0001     0.2829
4429.21        0.0002     0.0001     0.2829
4432.83        0.0002     0.0001     0.283 
4436.8         0.0002     0.0001     0.2831
4437.1         0.0002     0.0001     0.2831
4438.86        0.0002     0.0001     0.2832
4439.85        0.0002     0.0001     0.2833
4441.74        0.0002     0.0001     0.2834
4441.89        0.0002     0.0001     0.2835
4444.48        0.0002     0.0001     0.2836
4444.94        0.0002     0.0001     0.2837
4445.96        0.0002     0.0001     0.2837
4450.29        0.0002     0.0001     0.2838
4450.33        0.0002     0.0001     0.2839
4451           0.0002     0.0001     0.284 
4452.47        0.0002     0.0001     0.2841
4454.5         0.0002     0.0001     0.2842
4455.97        0.0002     0.0001     0.2843
4456           0.0002     0.0001     0.2844
4456.74        0.0002     0.0001     0.2845
4457.31        0.0002     0.0001     0.2846
4459.4         0.0002     0.0001     0.2847
4459.66        0.0002     0.0001     0.2848
4461.4         0.0002     0.0001     0.2848
4463.07        0.0002     0.0001     0.2849
4463.42        0.0002     0.0001     0.285 
4464.42        0.0002     0.0001     0.2849
4465.06        0.0002     0.0001     0.285 
4465.5         0.0002     0.0001     0.2851
4467.27        0.0002     0.0001     0.2851
4467.97        0.0002     0.0001     0.2852
4468.84        0.0002     0.0001     0.2853
4470.16        0.0002     0.0001     0.2853
4471.99        0.0002     0.0001     0.2854
4472.59        0.0002     0.0001     0.2854
4472.76        0.0002     0.0001     0.2854
4472.84        0.0002     0.0001     0.2854
4473.54        0.0002     0.0001     0.2854
4476.18        0.0002     0.0001     0.2855
4476.88        0.0002     0.0001     0.2855
4479.38        0.0002     0.0001     0.2856
4479.64        0.0002     0.0001     0.2857
4480.81        0.0002     0.0001     0.2858
4483.96        0.0002     0.0001     0.2858
4485.54        0.0002     0.0001     0.2857
4485.58        0.0002     0.0001     0.2858
4486.39        0.0002     0.0001     0.2858
4487.07        0.0002     0.0001     0.2859
4489.54        0.0002     0.0001     0.286 
4490.04        0.0002     0.0001     0.286 
4490.89        0.0002     0.0001     0.2861
4492.98        0.0002     0.0001     0.2862
4495.1         0.0002     0.0001     0.2862
4495.11        0.0002     0.0001     0.2863
4495.55        0.0002     0.0001     0.2864
4496.41        0.0002     0.0001     0.2864
4497.28        0.0002     0.0001     0.2865
4497.31        0.0002     0.0001     0.2866
4501.01        0.0002     0.0001     0.2867
4505.31        0.0002     0.0001     0.2868
4505.63        0.0002     0.0001     0.2868
4508.93        0.0002     0.0001     0.2869
4509.8         0.0002     0.0001     0.287 
4510.36        0.0002     0.0001     0.2871
4511.13        0.0002     0.0001     0.2872
4512.59        0.0002     0.0001     0.2872
4513.45        0.0002     0.0001     0.2873
4515.96        0.0002     0.0001     0.2874
4518.53        0.0002     0.0001     0.2875
4519.36        0.0002     0.0001     0.2876
4520.09        0.0002     0.0001     0.2877
4520.57        0.0002     0.0001     0.2878
4521.32        0.0002     0.0001     0.2878
4522.81        0.0002     0.0001     0.2879
4526.25        0.0002     0.0001     0.288 
4526.69        0.0002     0.0001     0.2881
4526.87        0.0002     0.0001     0.2882
4527.37        0.0002     0.0001     0.2882
4527.62        0.0002     0.0001     0.2883
4528.34        0.0002     0.0001     0.2884
4530.47        0.0002     0.0001     0.2885
4531.33        0.0002     0.0001     0.2884
4535.06        0.0002     0.0001     0.2885
4535.43        0.0002     0.0001     0.2886
4536.92        0.0002     0.0001     0.2887
4537.08        0.0002     0.0001     0.2888
4537.54        0.0002     0.0001     0.2888
4537.63        0.0002     0.0001     0.2889
4537.72        0.0002     0.0001     0.289 
4540.5         0.0002     0.0001     0.2891
4540.95        0.0002     0.0001     0.2892
4546.25        0.0002     0.0001     0.2893
4547.54        0.0002     0.0001     0.2894
4550.36        0.0002     0.0001     0.2893
4552.7         0.0002     0.0001     0.2893
4554.83        0.0002     0.0001     0.2894
4558.08        0.0002     0.0001     0.2895
4559.95        0.0002     0.0001     0.2896
4561.09        0.0002     0.0001     0.2897
4562.47        0.0002     0.0001     0.2898
4562.88        0.0002     0.0001     0.2899
4565.3         0.0002     0.0001     0.29  
4565.54        0.0002     0.0001     0.2901
4565.62        0.0002     0.0001     0.2902
4566.7         0.0002     0.0001     0.2902
4568           0.0002     0.0001     0.2903
4568.02        0.0002     0.0001     0.2904
4569.76        0.0002     0.0001     0.2904
4570.53        0.0002     0.0001     0.2904
4570.66        0.0002     0.0001     0.2905
4571.28        0.0002     0.0001     0.2904
4571.54        0.0002     0.0001     0.2905
4571.85        0.0002     0.0001     0.2905
4574.1         0.0002     0.0001     0.2906
4575.96        0.0002     0.0001     0.2907
4577.29        0.0002     0.0001     0.2907
4577.78        0.0002     0.0001     0.2908
4579.43        0.0002     0.0001     0.2909
4580.84        0.0002     0.0001     0.291 
4584.44        0.0002     0.0001     0.2911
4585.73        0.0002     0.0001     0.2912
4587.91        0.0002     0.0001     0.2913
4588.33        0.0002     0.0001     0.2913
4589.84        0.0002     0.0001     0.2914
4589.98        0.0002     0.0001     0.2914
4595.16        0.0002     0.0001     0.2914
4596.96        0.0002     0.0001     0.2915
4597.45        0.0002     0.0001     0.2916
4598.72        0.0002     0.0001     0.2917
4600.23        0.0002     0.0001     0.2918
4601.98        0.0002     0.0001     0.2919
4602.36        0.0002     0.0001     0.292 
4603.74        0.0002     0.0001     0.292 
4605.51        0.0002     0.0001     0.2921
4607.39        0.0002     0.0001     0.2922
4607.68        0.0002     0.0001     0.2922
4607.89        0.0002     0.0001     0.2922
4609.79        0.0002     0.0001     0.2923
4611.82        0.0002     0.0001     0.2924
4617.5         0.0002     0.0001     0.2925
4617.92        0.0002     0.0001     0.2926
4620.45        0.0002     0.0001     0.2927
4620.87        0.0002     0.0001     0.2928
4621.65        0.0002     0.0001     0.2929
4622.47        0.0002     0.0001     0.293 
4623.24        0.0002     0.0001     0.2931
4623.67        0.0002     0.0001     0.2931
4623.93        0.0002     0.0001     0.2931
4626.16        0.0002     0.0001     0.2931
4627.14        0.0002     0.0001     0.2932
4628.06        0.0002     0.0001     0.2931
4629.14        0.0002     0.0001     0.2932
4630.52        0.0002     0.0001     0.2933
4630.96        0.0002     0.0001     0.2934
4631.75        0.0002     0.0001     0.2935
4631.96        0.0002     0.0001     0.2936
4631.97        0.0002     0.0001     0.2936
4633.32        0.0002     0.0001     0.2937
4636.2         0.0002     0.0001     0.2938
4639.03        0.0002     0.0001     0.2939
4639.36        0.0002     0.0001     0.294 
4640.06        0.0002     0.0001     0.2941
4644.15        0.0002     0.0001     0.2941
4645.26        0.0002     0.0001     0.2942
4645.91        0.0002     0.0001     0.2943
4646.02        0.0002     0.0001     0.2944
4646.43        0.0002     0.0001     0.2945
4647.05        0.0002     0.0001     0.2946
4648.08        0.0002     0.0001     0.2946
4648.15        0.0002     0.0001     0.2947
4651.1         0.0002     0.0001     0.2947
4651.74        0.0002     0.0001     0.2947
4654.99        0.0002     0.0001     0.2948
4655.32        0.0002     0.0001     0.2949
4656.53        0.0002     0.0001     0.2948
4658.12        0.0002     0.0001     0.2949
4658.5         0.0002     0.0001     0.2949
4660.51        0.0002     0.0001     0.295 
4662.23        0.0002     0.0001     0.2951
4662.84        0.0002     0.0001     0.2952
4663.11        0.0002     0.0001     0.2952
4663.61        0.0002     0.0001     0.2951
4665.53        0.0002     0.0001     0.2951
4669.03        0.0002     0.0001     0.2951
4669.83        0.0002     0.0001     0.2952
4671.08        0.0002     0.0001     0.2953
4673.33        0.0002     0.0001     0.2954
4673.74        0.0002     0.0001     0.2955
4673.83        0.0002     0.0001     0.2956
4675.86        0.0002     0.0001     0.2956
4676.93        0.0002     0.0001     0.2957
4684.46        0.0002     0.0001     0.2957
4685.06        0.0002     0.0001     0.2958
4686.28        0.0002     0.0001     0.2959
4687.52        0.0002     0.0001     0.2959
4687.81        0.0002     0.0001     0.2959
4689.76        0.0002     0.0001     0.2959
4690.32        0.0002     0.0001     0.2959
4691.83        0.0002     0.0001     0.296 
4692.08        0.0002     0.0001     0.296 
4692.14        0.0002     0.0001     0.2961
4693.49        0.0002     0.0001     0.2962
4693.85        0.0002     0.0001     0.2963
4695.16        0.0002     0.0001     0.2964
4696.27        0.0002     0.0001     0.2965
4696.55        0.0002     0.0001     0.2965
4700.14        0.0002     0.0001     0.2966
4701.03        0.0002     0.0001     0.2966
4701.56        0.0002     0.0001     0.2967
4702.22        0.0002     0.0001     0.2968
4702.81        0.0002     0.0001     0.2969
4703.01        0.0002     0.0001     0.297 
4703.16        0.0002     0.0001     0.2971
4704.42        0.0002     0.0001     0.2972
4705.35        0.0002     0.0001     0.2973
4709.29        0.0002     0.0001     0.2974
4709.32        0.0002     0.0001     0.2975
4710.15        0.0002     0.0001     0.2976
4710.8         0.0002     0.0001     0.2977
4711.81        0.0002     0.0001     0.2978
4714.07        0.0002     0.0001     0.2979
4715           0.0002     0.0001     0.298 
4715.07        0.0002     0.0001     0.2979
4715.11        0.0002     0.0001     0.298 
4715.36        0.0002     0.0001     0.2981
4728.01        0.0002     0.0001     0.2982
4731.25        0.0002     0.0001     0.2982
4731.83        0.0002     0.0001     0.2982
4732.18        0.0002     0.0001     0.2983
4732.19        0.0002     0.0001     0.2983
4733.71        0.0002     0.0001     0.2984
4733.91        0.0002     0.0001     0.2985
4734.85        0.0002     0.0001     0.2986
4735.26        0.0002     0.0001     0.2987
4736.47        0.0002     0.0001     0.2987
4736.6         0.0002     0.0001     0.2988
4737.6         0.0002     0.0001     0.2989
4738.05        0.0002     0.0001     0.299 
4740.88        0.0002     0.0001     0.2989
4741.22        0.0002     0.0001     0.2989
4742.96        0.0002     0.0001     0.2988
4745.45        0.0002     0.0001     0.2989
4746.23        0.0002     0.0001     0.299 
4746.26        0.0002     0.0001     0.299 
4748.18        0.0002     0.0001     0.2991
4750.82        0.0002     0.0001     0.2992
4756.42        0.0002     0.0001     0.2993
4757.07        0.0002     0.0001     0.2994
4757.43        0.0002     0.0001     0.2994
4759.07        0.0002     0.0001     0.2994
4761.71        0.0002     0.0001     0.2995
4763.47        0.0002     0.0001     0.2996
4764.22        0.0002     0.0001     0.2997
4764.42        0.0002     0.0001     0.2998
4764.62        0.0002     0.0001     0.2999
4764.71        0.0002     0.0001     0.2999
4765.74        0.0002     0.0001     0.3   
4769.89        0.0002     0.0001     0.3001
4773.69        0.0002     0.0001     0.3002
4774.33        0.0002     0.0001     0.3003
4777.16        0.0002     0.0001     0.3003
4778.18        0.0002     0.0001     0.3004
4778.86        0.0002     0.0001     0.3005
4779.27        0.0002     0.0001     0.3006
4780.86        0.0002     0.0001     0.3006
4781.69        0.0002     0.0001     0.3007
4782.51        0.0002     0.0001     0.3008
4788.36        0.0002     0.0001     0.3009
4789.21        0.0002     0.0001     0.301 
