time           Conversion     Mn         Mw         D
0.661271       5e-05          1.00005     1.0001     1.00005     
0.812572       0.0001         1.0001     1.0002     1.0001     
0.819218       0.00015        1.00015     1.0003     1.00015     
1.33889        0.0002         1.0002     1.0004     1.0002     
4.1494         0.00025        1.00025     1.0005     1.00025     
5.17727        0.0003         1.0003     1.0006     1.0003     
5.78241        0.00035        1.00035     1.0007     1.00035     
7.68086        0.0004         1.0004     1.0008     1.0004     
9.19913        0.00045        1.00045     1.0009     1.00045     
9.34579        0.0005         1.0005     1.001      1.0005     
10.3753        0.00055        1.00055     1.0011     1.00055     
11.9612        0.0006         1.0006     1.0012     1.0006     
13.5313        0.00065        1.00065     1.0013     1.00065     
14.3851        0.0007         1.0007     1.0014     1.0007     
14.8361        0.00075        1.00075     1.0015     1.00075     
15.6954        0.0008         1.0008     1.0016     1.0008     
15.8963        0.00085        1.00085     1.0017     1.00085     
16.1186        0.0009         1.0009     1.0018     1.0009     
16.1915        0.00095        1.00095     1.0019     1.00095     
16.6597        0.001          1.001      1.002      1.001      
16.7252        0.00105        1.00105     1.0021     1.00105     
16.9988        0.0011         1.0011     1.0022     1.0011     
17.7588        0.00115        1.00115     1.0023     1.00115     
18.4442        0.0012         1.0012     1.0024     1.0012     
19.1804        0.00125        1.00125     1.0025     1.00125     
19.7545        0.0013         1.0013     1.0026     1.0013     
21.1239        0.00135        1.00135     1.0027     1.00135     
22.2858        0.0014         1.0014     1.0028     1.0014     
23.193         0.00145        1.00145     1.0029     1.00145     
25.9146        0.0015         1.0015     1.003      1.0015     
28.0265        0.00155        1.00155     1.0031     1.00155     
28.459         0.0016         1.0016     1.0032     1.00159     
28.7737        0.00165        1.00165     1.0033     1.00164     
29.8668        0.0017         1.0017     1.0034     1.00169     
31.5065        0.00175        1.00175     1.0035     1.00174     
33.8884        0.0018         1.0018     1.0036     1.00179     
34.0412        0.00185        1.00185     1.0037     1.00184     
35.4684        0.0019         1.0019     1.0038     1.00189     
36.425         0.00195        1.00195     1.0039     1.00194     
36.621         0.002          1.002      1.004      1.00199     
37.1806        0.00205        1.00205     1.0041     1.00204     
37.6819        0.0021         1.0021     1.0042     1.00209     
38.7131        0.00215        1.00215     1.0043     1.00214     
39.5672        0.0022         1.0022     1.0044     1.00219     
43.8936        0.00225        1.00226     1.0045     1.00224     
44.1659        0.0023         1.00231     1.0046     1.00229     
45.104         0.00235        1.00236     1.0047     1.00234     
47.5969        0.0024         1.00241     1.0048     1.00239     
47.9608        0.00245        1.00246     1.0049     1.00244     
48.3536        0.0025         1.00251     1.005      1.00249     
51.6765        0.00255        1.00256     1.0051     1.00254     
51.8736        0.0026         1.00261     1.0052     1.00259     
53.2336        0.00265        1.00266     1.0053     1.00264     
54.9482        0.0027         1.00271     1.0054     1.00269     
55.1017        0.00275        1.00276     1.0055     1.00273     
55.2624        0.0028         1.00281     1.0056     1.00278     
57.1295        0.00285        1.00286     1.0057     1.00283     
60.2062        0.0029         1.00291     1.0058     1.00288     
60.2579        0.00295        1.00296     1.006      1.00303     
61.3667        0.003          1.00301     1.0061     1.00308     
62.1161        0.00305        1.00306     1.0062     1.00313     
62.284         0.0031         1.00311     1.0063     1.00318     
63.5979        0.00315        1.00316     1.0064     1.00323     
64.2258        0.0032         1.00321     1.0065     1.00328     
67.5013        0.00325        1.00326     1.0066     1.00333     
67.7855        0.0033         1.00331     1.0067     1.00338     
69.0091        0.00335        1.00336     1.0068     1.00343     
70.2835        0.0034         1.00341     1.0069     1.00348     
71.3398        0.00345        1.00346     1.007      1.00353     
71.7477        0.0035         1.00351     1.0071     1.00358     
72.7542        0.00355        1.00356     1.0072     1.00362     
73.5084        0.0036         1.00361     1.0073     1.00367     
74.38          0.00365        1.00366     1.0074     1.00372     
79.6094        0.0037         1.00371     1.0075     1.00377     
79.9722        0.00375        1.00376     1.0076     1.00382     
81.3599        0.0038         1.00381     1.0077     1.00387     
83.8891        0.00385        1.00386     1.0078     1.00392     
86.4223        0.0039         1.00392     1.0079     1.00397     
88.3796        0.00395        1.00397     1.008      1.00402     
89.4135        0.004          1.00402     1.0081     1.00407     
90.6077        0.00405        1.00407     1.0082     1.00412     
91.0062        0.0041         1.00412     1.0083     1.00417     
92.7634        0.00415        1.00417     1.0084     1.00422     
95.071         0.0042         1.00422     1.0085     1.00426     
97.1974        0.00425        1.00427     1.0086     1.00431     
97.719         0.0043         1.00432     1.0087     1.00436     
98.196         0.00435        1.00437     1.0088     1.00441     
99.0345        0.0044         1.00442     1.0089     1.00446     
99.0476        0.00445        1.00447     1.009      1.00451     
101.861        0.0045         1.00452     1.0091     1.00456     
102.923        0.00455        1.00457     1.0092     1.00461     
103.208        0.0046         1.00462     1.0093     1.00466     
106.196        0.00465        1.00467     1.0094     1.00471     
106.365        0.0047         1.00472     1.0095     1.00476     
107.675        0.00475        1.00477     1.0096     1.0048     
107.945        0.0048         1.00482     1.0097     1.00485     
108.933        0.00485        1.00487     1.0098     1.0049     
108.954        0.0049         1.00492     1.0099     1.00495     
109.325        0.00495        1.00497     1.01       1.005      
109.358        0.005          1.00503     1.0101     1.00505     
110.527        0.00505        1.00508     1.0102     1.0051     
110.535        0.0051         1.00513     1.0103     1.00515     
110.704        0.00515        1.00518     1.0104     1.0052     
114.718        0.0052         1.00523     1.0105     1.00525     
115.028        0.00525        1.00528     1.0106     1.00529     
116.23         0.0053         1.00533     1.0107     1.00534     
117.534        0.00535        1.00538     1.0108     1.00539     
118.415        0.0054         1.00543     1.011      1.00554     
120.12         0.00545        1.00548     1.0111     1.00559     
121.889        0.0055         1.00553     1.0112     1.00564     
122.016        0.00555        1.00558     1.0113     1.00569     
122.663        0.0056         1.00563     1.0114     1.00574     
123.458        0.00565        1.00568     1.0115     1.00579     
123.74         0.0057         1.00573     1.0116     1.00583     
124.826        0.00575        1.00578     1.0117     1.00588     
125.339        0.0058         1.00583     1.0118     1.00593     
125.829        0.00585        1.00588     1.0119     1.00598     
126.059        0.0059         1.00594     1.012      1.00603     
127.519        0.00595        1.00599     1.0121     1.00608     
127.695        0.006          1.00604     1.0122     1.00613     
128.755        0.00605        1.00609     1.0123     1.00618     
128.822        0.0061         1.00614     1.0124     1.00622     
129.216        0.00615        1.00619     1.0125     1.00627     
129.526        0.0062         1.00624     1.0126     1.00632     
130.555        0.00625        1.00629     1.0127     1.00637     
133.95         0.0063         1.00634     1.0128     1.00642     
135.81         0.00635        1.00639     1.0129     1.00647     
137.119        0.0064         1.00644     1.013      1.00652     
139.316        0.00645        1.00649     1.0131     1.00657     
140.151        0.0065         1.00654     1.0132     1.00661     
141.637        0.00655        1.00659     1.0133     1.00666     
142.294        0.0066         1.00664     1.0134     1.00671     
143.646        0.00665        1.00669     1.0135     1.00676     
146.17         0.0067         1.00675     1.0136     1.00681     
146.391        0.00675        1.0068     1.0137     1.00686     
148.547        0.0068         1.00685     1.0138     1.00691     
148.969        0.00685        1.0069     1.0139     1.00695     
149.382        0.0069         1.00695     1.014      1.007      
150.396        0.00695        1.007      1.0141     1.00705     
150.931        0.007          1.00705     1.0142     1.0071     
152.113        0.00705        1.0071     1.0143     1.00715     
152.882        0.0071         1.00715     1.0144     1.0072     
153.546        0.00715        1.0072     1.0145     1.00725     
154.314        0.0072         1.00725     1.0146     1.00729     
154.937        0.00725        1.0073     1.0147     1.00734     
155.143        0.0073         1.00735     1.0148     1.00739     
155.261        0.00735        1.0074     1.0149     1.00744     
155.544        0.0074         1.00746     1.015      1.00749     
155.604        0.00745        1.00751     1.0151     1.00754     
156.432        0.0075         1.00756     1.0152     1.00759     
156.559        0.00755        1.00761     1.0153     1.00763     
158.829        0.0076         1.00766     1.0154     1.00768     
159.567        0.00765        1.00771     1.0155     1.00773     
162.926        0.0077         1.00776     1.0156     1.00778     
164.595        0.00775        1.00781     1.0157     1.00783     
168.156        0.0078         1.00786     1.0158     1.00788     
169.047        0.00785        1.00791     1.0159     1.00793     
169.971        0.0079         1.00796     1.016      1.00797     
171.324        0.00795        1.00801     1.0161     1.00802     
171.442        0.008          1.00806     1.0162     1.00807     
171.725        0.00805        1.00812     1.0163     1.00812     
171.971        0.0081         1.00817     1.0164     1.00817     
172.075        0.00815        1.00822     1.0165     1.00822     
173.199        0.0082         1.00827     1.0166     1.00826     
175.079        0.00825        1.00832     1.0167     1.00831     
175.504        0.0083         1.00837     1.0168     1.00836     
176.045        0.00835        1.00842     1.0169     1.00841     
178.148        0.0084         1.00847     1.017      1.00846     
180.414        0.00845        1.00852     1.0171     1.00851     
181.212        0.0085         1.00857     1.0172     1.00855     
182.726        0.00855        1.00862     1.0173     1.0086     
183.704        0.0086         1.00867     1.0174     1.00865     
184.641        0.00865        1.00873     1.0175     1.0087     
185.541        0.0087         1.00878     1.0176     1.00875     
186.178        0.00875        1.00883     1.0177     1.0088     
187.941        0.0088         1.00888     1.0178     1.00884     
188.898        0.00885        1.00893     1.0179     1.00889     
189.535        0.0089         1.00898     1.018      1.00894     
190.021        0.00895        1.00903     1.0181     1.00899     
190.222        0.009          1.00908     1.0182     1.00904     
194.488        0.00905        1.00913     1.0183     1.00908     
194.502        0.0091         1.00918     1.0184     1.00913     
195.099        0.00915        1.00923     1.0185     1.00918     
195.545        0.0092         1.00929     1.0186     1.00923     
196.1          0.00925        1.00934     1.0187     1.00928     
196.689        0.0093         1.00939     1.0188     1.00933     
196.715        0.00935        1.00944     1.0189     1.00937     
196.828        0.0094         1.00949     1.019      1.00942     
197.172        0.00945        1.00954     1.0191     1.00947     
197.434        0.0095         1.00959     1.0192     1.00952     
198.276        0.00955        1.00964     1.0193     1.00957     
198.299        0.0096         1.00969     1.0194     1.00961     
198.413        0.00965        1.00974     1.0195     1.00966     
198.86         0.0097         1.0098     1.0196     1.00971     
199.444        0.00975        1.00985     1.0197     1.00976     
199.692        0.0098         1.0099     1.0198     1.00981     
200.069        0.00985        1.00995     1.02       1.00995     
202.52         0.0099         1.01       1.0201     1.01       
202.654        0.00995        1.01005     1.0202     1.01005     
203.114        0.01           1.0101     1.0203     1.0101     
204.261        0.01005        1.01015     1.0204     1.01014     
204.927        0.0101         1.0102     1.0206     1.01029     
205.57         0.01015        1.01025     1.0207     1.01034     
206.166        0.0102         1.01031     1.0208     1.01039     
206.524        0.01025        1.01036     1.0209     1.01044     
206.633        0.0103         1.01041     1.021      1.01048     
206.736        0.01035        1.01046     1.0211     1.01053     
207.119        0.0104         1.01051     1.0212     1.01058     
207.707        0.01045        1.01056     1.0213     1.01063     
210.82         0.0105         1.01061     1.0214     1.01068     
212.251        0.01055        1.01066     1.0215     1.01072     
213.041        0.0106         1.01071     1.0216     1.01077     
214.383        0.01065        1.01076     1.0217     1.01082     
215.279        0.0107         1.01082     1.0218     1.01087     
216.293        0.01075        1.01087     1.0219     1.01091     
216.334        0.0108         1.01092     1.022      1.01096     
217.31         0.01085        1.01097     1.0221     1.01101     
220.571        0.0109         1.01102     1.0222     1.01106     
221.663        0.01095        1.01107     1.0223     1.01111     
223.762        0.011          1.01112     1.0224     1.01115     
225.122        0.01105        1.01117     1.0225     1.0112     
225.676        0.0111         1.01122     1.0226     1.01125     
227.232        0.01115        1.01128     1.0227     1.0113     
228.26         0.0112         1.01133     1.0228     1.01134     
230.526        0.01125        1.01138     1.0229     1.01139     
232.822        0.0113         1.01143     1.023      1.01144     
233.312        0.01135        1.01148     1.0231     1.01149     
235.12         0.0114         1.01153     1.0232     1.01154     
238.038        0.01145        1.01158     1.0233     1.01158     
238.11         0.0115         1.01163     1.0234     1.01163     
238.189        0.01155        1.01168     1.0235     1.01168     
240.386        0.0116         1.01174     1.0236     1.01173     
244.654        0.01165        1.01179     1.0237     1.01177     
245.123        0.0117         1.01184     1.0238     1.01182     
245.377        0.01175        1.01189     1.0239     1.01187     
245.667        0.0118         1.01194     1.024      1.01192     
246.444        0.01185        1.01199     1.0241     1.01196     
246.86         0.0119         1.01204     1.0242     1.01201     
247.392        0.01195        1.01209     1.0243     1.01206     
247.474        0.012          1.01215     1.0244     1.01211     
247.647        0.01205        1.0122     1.0245     1.01215     
250.051        0.0121         1.01225     1.0246     1.0122     
250.888        0.01215        1.0123     1.0247     1.01225     
251.684        0.0122         1.01235     1.0248     1.0123     
256.645        0.01225        1.0124     1.0249     1.01234     
257.502        0.0123         1.01245     1.025      1.01239     
258.876        0.01235        1.0125     1.0251     1.01244     
260.087        0.0124         1.01256     1.0252     1.01249     
262.238        0.01245        1.01261     1.0253     1.01254     
262.644        0.0125         1.01266     1.0254     1.01258     
264.21         0.01255        1.01271     1.0255     1.01263     
264.889        0.0126         1.01276     1.0256     1.01268     
265.133        0.01265        1.01281     1.0257     1.01272     
266.636        0.0127         1.01286     1.0258     1.01277     
266.804        0.01275        1.01291     1.0259     1.01282     
266.849        0.0128         1.01297     1.026      1.01287     
267.908        0.01285        1.01302     1.0261     1.01291     
269.382        0.0129         1.01307     1.0262     1.01296     
269.422        0.01295        1.01312     1.0263     1.01301     
270            0.013          1.01317     1.0264     1.01306     
270.8          0.01305        1.01322     1.0265     1.0131     
270.927        0.0131         1.01327     1.0266     1.01315     
272.002        0.01315        1.01333     1.0267     1.0132     
272.969        0.0132         1.01338     1.0268     1.01325     
273.647        0.01325        1.01343     1.0269     1.01329     
277.537        0.0133         1.01348     1.027      1.01334     
278.185        0.01335        1.01353     1.0271     1.01339     
279.93         0.0134         1.01358     1.0272     1.01344     
280.56         0.01345        1.01363     1.0273     1.01348     
280.664        0.0135         1.01368     1.0274     1.01353     
281.481        0.01355        1.01374     1.0275     1.01358     
282.228        0.0136         1.01379     1.0276     1.01362     
282.902        0.01365        1.01384     1.0277     1.01367     
282.915        0.0137         1.01389     1.0278     1.01372     
283.429        0.01375        1.01394     1.0279     1.01377     
284.775        0.0138         1.01399     1.028      1.01381     
285.762        0.01385        1.01404     1.0281     1.01386     
286.396        0.0139         1.0141     1.0282     1.01391     
288.569        0.01395        1.01415     1.0283     1.01396     
292.127        0.014          1.0142     1.0284     1.014      
292.94         0.01405        1.01425     1.0285     1.01405     
293.923        0.0141         1.0143     1.0286     1.0141     
294.254        0.01415        1.01435     1.0287     1.01414     
299.808        0.0142         1.0144     1.0288     1.01419     
300.716        0.01425        1.01446     1.0289     1.01424     
302.165        0.0143         1.01451     1.029      1.01429     
303.396        0.01435        1.01456     1.0291     1.01433     
305.079        0.0144         1.01461     1.0292     1.01438     
305.344        0.01445        1.01466     1.0293     1.01443     
305.62         0.0145         1.01471     1.0294     1.01447     
308.069        0.01455        1.01476     1.0295     1.01452     
311.487        0.0146         1.01482     1.0296     1.01457     
311.673        0.01465        1.01487     1.0297     1.01461     
312.885        0.0147         1.01492     1.0298     1.01466     
314.895        0.01475        1.01497     1.0299     1.01471     
316.591        0.0148         1.01502     1.03       1.01476     
316.824        0.01485        1.01507     1.0301     1.0148     
316.894        0.0149         1.01513     1.0302     1.01485     
320.413        0.01495        1.01518     1.0303     1.0149     
321.862        0.015          1.01523     1.0304     1.01494     
322.931        0.01505        1.01528     1.0305     1.01499     
326.625        0.0151         1.01533     1.0306     1.01504     
327.236        0.01515        1.01538     1.0307     1.01508     
327.428        0.0152         1.01543     1.0308     1.01513     
327.94         0.01525        1.01549     1.031      1.01528     
328.858        0.0153         1.01554     1.0311     1.01532     
329.661        0.01535        1.01559     1.0312     1.01537     
329.901        0.0154         1.01564     1.0313     1.01542     
330.627        0.01545        1.01569     1.0314     1.01546     
330.954        0.0155         1.01574     1.0316     1.01561     
331.079        0.01555        1.0158     1.0317     1.01566     
338.712        0.0156         1.01585     1.0318     1.0157     
338.788        0.01565        1.0159     1.0319     1.01575     
341.797        0.0157         1.01595     1.032      1.0158     
343.568        0.01575        1.016      1.0321     1.01584     
344.459        0.0158         1.01605     1.0322     1.01589     
345.324        0.01585        1.01611     1.0323     1.01594     
346.276        0.0159         1.01616     1.0324     1.01598     
346.308        0.01595        1.01621     1.0325     1.01603     
347.377        0.016          1.01626     1.0326     1.01608     
347.614        0.01605        1.01631     1.0327     1.01613     
348.359        0.0161         1.01636     1.0328     1.01617     
349.901        0.01615        1.01642     1.0329     1.01622     
355.071        0.0162         1.01647     1.033      1.01627     
355.677        0.01625        1.01652     1.0331     1.01631     
356.416        0.0163         1.01657     1.0332     1.01636     
358.079        0.01635        1.01662     1.0333     1.01641     
363.044        0.0164         1.01667     1.0334     1.01645     
364.278        0.01645        1.01673     1.0335     1.0165     
365.228        0.0165         1.01678     1.0336     1.01655     
367.332        0.01655        1.01683     1.0337     1.01659     
367.456        0.0166         1.01688     1.0338     1.01664     
369.007        0.01665        1.01693     1.0339     1.01669     
369.068        0.0167         1.01698     1.034      1.01673     
369.562        0.01675        1.01704     1.0341     1.01678     
370.489        0.0168         1.01709     1.0342     1.01683     
370.925        0.01685        1.01714     1.0343     1.01687     
371.243        0.0169         1.01719     1.0344     1.01692     
373.047        0.01695        1.01724     1.0345     1.01697     
373.42         0.017          1.01729     1.0347     1.01711     
373.622        0.01705        1.01735     1.0348     1.01716     
374.235        0.0171         1.0174     1.0349     1.0172     
377.95         0.01715        1.01745     1.035      1.01725     
378.952        0.0172         1.0175     1.0351     1.0173     
379.834        0.01725        1.01755     1.0352     1.01734     
379.844        0.0173         1.0176     1.0353     1.01739     
381.435        0.01735        1.01766     1.0354     1.01744     
381.868        0.0174         1.01771     1.0355     1.01748     
383.052        0.01745        1.01776     1.0356     1.01753     
385.797        0.0175         1.01781     1.0357     1.01758     
386.083        0.01755        1.01786     1.0358     1.01762     
386.248        0.0176         1.01792     1.0359     1.01767     
388.4          0.01765        1.01797     1.036      1.01771     
388.775        0.0177         1.01802     1.0361     1.01776     
390.453        0.01775        1.01807     1.0362     1.01781     
392.146        0.0178         1.01812     1.0363     1.01785     
393.281        0.01785        1.01817     1.0364     1.0179     
393.359        0.0179         1.01823     1.0365     1.01795     
394.344        0.01795        1.01828     1.0366     1.01799     
394.608        0.018          1.01833     1.0367     1.01804     
395.275        0.01805        1.01838     1.0368     1.01809     
395.471        0.0181         1.01843     1.0369     1.01813     
395.842        0.01815        1.01849     1.037      1.01818     
396.245        0.0182         1.01854     1.0371     1.01822     
396.385        0.01825        1.01859     1.0372     1.01827     
396.567        0.0183         1.01864     1.0373     1.01832     
396.649        0.01835        1.01869     1.0374     1.01836     
396.983        0.0184         1.01874     1.0375     1.01841     
397.743        0.01845        1.0188     1.0376     1.01846     
398.757        0.0185         1.01885     1.0377     1.0185     
399.047        0.01855        1.0189     1.0378     1.01855     
399.098        0.0186         1.01895     1.0379     1.0186     
402.526        0.01865        1.019      1.038      1.01864     
403.408        0.0187         1.01906     1.0381     1.01869     
405.2          0.01875        1.01911     1.0382     1.01873     
405.52         0.0188         1.01916     1.0383     1.01878     
406.601        0.01885        1.01921     1.0384     1.01883     
407.069        0.0189         1.01926     1.0385     1.01887     
408.152        0.01895        1.01932     1.0386     1.01892     
408.665        0.019          1.01937     1.0387     1.01896     
409.357        0.01905        1.01942     1.0388     1.01901     
409.741        0.0191         1.01947     1.0389     1.01906     
410.832        0.01915        1.01952     1.039      1.0191     
413.196        0.0192         1.01958     1.0391     1.01915     
415.095        0.01925        1.01963     1.0392     1.0192     
416.853        0.0193         1.01968     1.0393     1.01924     
421.584        0.01935        1.01973     1.0394     1.01929     
421.838        0.0194         1.01978     1.0395     1.01933     
421.922        0.01945        1.01984     1.0396     1.01938     
423.373        0.0195         1.01989     1.0397     1.01943     
424.203        0.01955        1.01994     1.0398     1.01947     
424.823        0.0196         1.01999     1.0399     1.01952     
425.792        0.01965        1.02004     1.04       1.01956     
426.283        0.0197         1.0201     1.0401     1.01961     
429.939        0.01975        1.02015     1.0402     1.01966     
431.473        0.0198         1.0202     1.0403     1.0197     
431.82         0.01985        1.02025     1.0404     1.01975     
435.903        0.0199         1.0203     1.0405     1.01979     
436.759        0.01995        1.02036     1.0406     1.01984     
440.569        0.02           1.02041     1.0407     1.01989     
442.07         0.02005        1.02046     1.0408     1.01993     
442.607        0.0201         1.02051     1.0409     1.01998     
442.928        0.02015        1.02056     1.041      1.02002     
444.127        0.0202         1.02062     1.0411     1.02007     
444.967        0.02025        1.02067     1.0412     1.02012     
445.199        0.0203         1.02072     1.0413     1.02016     
445.574        0.02035        1.02077     1.0414     1.02021     
448.516        0.0204         1.02082     1.0415     1.02025     
449.857        0.02045        1.02088     1.0416     1.0203     
449.982        0.0205         1.02093     1.0417     1.02035     
450.751        0.02055        1.02098     1.0418     1.02039     
451.284        0.0206         1.02103     1.0419     1.02044     
452.024        0.02065        1.02109     1.042      1.02048     
456.686        0.0207         1.02114     1.0421     1.02053     
456.809        0.02075        1.02119     1.0422     1.02057     
458.37         0.0208         1.02124     1.0423     1.02062     
459.696        0.02085        1.02129     1.0424     1.02067     
459.831        0.0209         1.02135     1.0425     1.02071     
460.256        0.02095        1.0214     1.0426     1.02076     
460.711        0.021          1.02145     1.0427     1.0208     
461.267        0.02105        1.0215     1.0428     1.02085     
462.493        0.0211         1.02155     1.0429     1.02089     
464.409        0.02115        1.02161     1.043      1.02094     
465.215        0.0212         1.02166     1.0432     1.02108     
468.381        0.02125        1.02171     1.0433     1.02113     
471.052        0.0213         1.02176     1.0434     1.02118     
471.677        0.02135        1.02182     1.0435     1.02122     
473.016        0.0214         1.02187     1.0436     1.02127     
473.298        0.02145        1.02192     1.0437     1.02131     
473.449        0.0215         1.02197     1.0439     1.02146     
475.473        0.02155        1.02202     1.044      1.0215     
475.746        0.0216         1.02208     1.0441     1.02155     
476.855        0.02165        1.02213     1.0442     1.02159     
477.01         0.0217         1.02218     1.0443     1.02164     
477.074        0.02175        1.02223     1.0444     1.02168     
477.865        0.0218         1.02229     1.0445     1.02173     
478.459        0.02185        1.02234     1.0446     1.02178     
478.474        0.0219         1.02239     1.0448     1.02192     
479.999        0.02195        1.02244     1.0449     1.02196     
480.486        0.022          1.02249     1.045      1.02201     
481.717        0.02205        1.02255     1.0451     1.02206     
481.781        0.0221         1.0226     1.0452     1.0221     
482.203        0.02215        1.02265     1.0453     1.02215     
484.676        0.0222         1.0227     1.0454     1.02219     
485.516        0.02225        1.02276     1.0455     1.02224     
486.04         0.0223         1.02281     1.0456     1.02228     
486.862        0.02235        1.02286     1.0457     1.02233     
488.95         0.0224         1.02291     1.0458     1.02237     
489.535        0.02245        1.02297     1.0459     1.02242     
490.198        0.0225         1.02302     1.046      1.02246     
491.065        0.02255        1.02307     1.0461     1.02251     
492.807        0.0226         1.02312     1.0462     1.02256     
493.146        0.02265        1.02317     1.0463     1.0226     
493.456        0.0227         1.02323     1.0464     1.02265     
494.047        0.02275        1.02328     1.0465     1.02269     
494.196        0.0228         1.02333     1.0466     1.02274     
496.353        0.02285        1.02338     1.0467     1.02278     
496.716        0.0229         1.02344     1.0468     1.02283     
498.713        0.02295        1.02349     1.0469     1.02287     
498.825        0.023          1.02354     1.047      1.02292     
499.085        0.02305        1.02359     1.0472     1.02306     
499.114        0.0231         1.02365     1.0473     1.02311     
501.309        0.02315        1.0237     1.0474     1.02315     
501.421        0.0232         1.02375     1.0475     1.0232     
505.632        0.02325        1.0238     1.0476     1.02324     
507.314        0.0233         1.02386     1.0477     1.02329     
507.434        0.02335        1.02391     1.0478     1.02333     
507.778        0.0234         1.02396     1.0479     1.02338     
508.187        0.02345        1.02401     1.048      1.02342     
508.201        0.0235         1.02407     1.0481     1.02347     
508.999        0.02355        1.02412     1.0482     1.02351     
509.374        0.0236         1.02417     1.0483     1.02356     
509.502        0.02365        1.02422     1.0484     1.02361     
509.67         0.0237         1.02428     1.0485     1.02365     
510.624        0.02375        1.02433     1.0486     1.0237     
511.051        0.0238         1.02438     1.0487     1.02374     
511.461        0.02385        1.02443     1.0488     1.02379     
512.22         0.0239         1.02449     1.0489     1.02383     
513.288        0.02395        1.02454     1.049      1.02388     
513.602        0.024          1.02459     1.0491     1.02392     
513.639        0.02405        1.02464     1.0492     1.02397     
514.357        0.0241         1.0247     1.0493     1.02401     
516.093        0.02415        1.02475     1.0494     1.02406     
516.454        0.0242         1.0248     1.0495     1.0241     
517.601        0.02425        1.02485     1.0496     1.02415     
517.891        0.0243         1.02491     1.0497     1.02419     
520.711        0.02435        1.02496     1.0498     1.02424     
520.713        0.0244         1.02501     1.0499     1.02428     
521.246        0.02445        1.02506     1.05       1.02433     
521.596        0.0245         1.02512     1.0501     1.02437     
522.981        0.02455        1.02517     1.0502     1.02442     
524.106        0.0246         1.02522     1.0503     1.02446     
524.802        0.02465        1.02527     1.0504     1.02451     
526.242        0.0247         1.02533     1.0505     1.02455     
527.787        0.02475        1.02538     1.0506     1.0246     
528.517        0.0248         1.02543     1.0507     1.02464     
529.556        0.02485        1.02548     1.0508     1.02469     
533.189        0.0249         1.02554     1.0509     1.02473     
534.298        0.02495        1.02559     1.051      1.02478     
536.414        0.025          1.02564     1.0511     1.02482     
536.741        0.02505        1.02569     1.0512     1.02487     
537.189        0.0251         1.02575     1.0513     1.02491     
537.766        0.02515        1.0258     1.0514     1.02496     
537.878        0.0252         1.02585     1.0515     1.025      
538.213        0.02525        1.0259     1.0516     1.02505     
538.368        0.0253         1.02596     1.0517     1.02509     
541.265        0.02535        1.02601     1.0518     1.02514     
542.618        0.0254         1.02606     1.0519     1.02518     
543.066        0.02545        1.02611     1.052      1.02523     
543.886        0.0255         1.02617     1.0521     1.02527     
544.043        0.02555        1.02622     1.0522     1.02532     
545.43         0.0256         1.02627     1.0523     1.02536     
546.007        0.02565        1.02633     1.0524     1.02541     
546.225        0.0257         1.02638     1.0525     1.02545     
546.436        0.02575        1.02643     1.0526     1.0255     
546.504        0.0258         1.02648     1.0527     1.02554     
547.434        0.02585        1.02654     1.0528     1.02559     
548.093        0.0259         1.02659     1.053      1.02573     
551.313        0.02595        1.02664     1.0531     1.02577     
551.329        0.026          1.02669     1.0532     1.02582     
551.874        0.02605        1.02675     1.0533     1.02586     
553.651        0.0261         1.0268     1.0534     1.02591     
553.961        0.02615        1.02685     1.0535     1.02595     
554.798        0.0262         1.0269     1.0536     1.026      
563.165        0.02625        1.02696     1.0537     1.02604     
566.425        0.0263         1.02701     1.0538     1.02609     
566.714        0.02635        1.02706     1.0539     1.02613     
569.183        0.0264         1.02712     1.054      1.02617     
571.249        0.02645        1.02717     1.0541     1.02622     
571.622        0.0265         1.02722     1.0542     1.02626     
573.317        0.02655        1.02727     1.0543     1.02631     
573.677        0.0266         1.02733     1.0544     1.02635     
574.873        0.02665        1.02738     1.0545     1.0264     
575.231        0.0267         1.02743     1.0546     1.02644     
578.403        0.02675        1.02749     1.0547     1.02649     
580.45         0.0268         1.02754     1.0549     1.02663     
582.418        0.02685        1.02759     1.055      1.02667     
583.245        0.0269         1.02764     1.0551     1.02672     
584.078        0.02695        1.0277     1.0552     1.02676     
584.231        0.027          1.02775     1.0553     1.02681     
585.25         0.02705        1.0278     1.0554     1.02685     
585.681        0.0271         1.02785     1.0555     1.0269     
586.246        0.02715        1.02791     1.0556     1.02694     
587.669        0.0272         1.02796     1.0557     1.02698     
588.62         0.02725        1.02801     1.0558     1.02703     
590.511        0.0273         1.02807     1.0559     1.02707     
590.811        0.02735        1.02812     1.056      1.02712     
590.822        0.0274         1.02817     1.0561     1.02716     
591.733        0.02745        1.02822     1.0562     1.02721     
592.044        0.0275         1.02828     1.0563     1.02725     
592.885        0.02755        1.02833     1.0565     1.02739     
593.051        0.0276         1.02838     1.0566     1.02744     
594.456        0.02765        1.02844     1.0567     1.02748     
595.708        0.0277         1.02849     1.0568     1.02753     
595.908        0.02775        1.02854     1.0569     1.02757     
596.388        0.0278         1.02859     1.057      1.02762     
598.091        0.02785        1.02865     1.0571     1.02766     
598.279        0.0279         1.0287     1.0572     1.0277     
598.323        0.02795        1.02875     1.0573     1.02775     
598.883        0.028          1.02881     1.0574     1.02779     
