time           F1         F2         F3         F4         F5         F6         F7         F8         F9n
0.0044916      1.9998     0.0001     0          0          0          0          0          0          0          0          
0.261391       1.9996     0.0002     0          0          0          0          0          0          0          0          
0.273233       1.9994     0.0003     0          0          0          0          0          0          0          0          
0.293077       1.9992     0.0004     0          0          0          0          0          0          0          0          
0.311769       1.999      0.0005     0          0          0          0          0          0          0          0          
0.313669       1.9988     0.0006     0          0          0          0          0          0          0          0          
0.315441       1.9986     0.0007     0          0          0          0          0          0          0          0          
0.366768       1.9984     0.0008     0          0          0          0          0          0          0          0          
0.416352       1.9982     0.0009     0          0          0          0          0          0          0          0          
0.44203        1.998      0.001      0          0          0          0          0          0          0          0          
0.459956       1.9978     0.0011     0          0          0          0          0          0          0          0          
0.682084       1.9976     0.0012     0          0          0          0          0          0          0          0          
0.718514       1.9974     0.0013     0          0          0          0          0          0          0          0          
0.729535       1.9972     0.0014     0          0          0          0          0          0          0          0          
0.767283       1.997      0.0015     0          0          0          0          0          0          0          0          
0.769113       1.9968     0.0016     0          0          0          0          0          0          0          0          
0.914375       1.9966     0.0017     0          0          0          0          0          0          0          0          
0.940928       1.9964     0.0018     0          0          0          0          0          0          0          0          
0.969284       1.9962     0.0019     0          0          0          0          0          0          0          0          
0.972178       1.996      0.002      0          0          0          0          0          0          0          0          
1.06682        1.9958     0.0021     0          0          0          0          0          0          0          0          
1.14057        1.9956     0.0022     0          0          0          0          0          0          0          0          
1.1433         1.9954     0.0023     0          0          0          0          0          0          0          0          
1.37048        1.9952     0.0024     0          0          0          0          0          0          0          0          
1.45911        1.995      0.0025     0          0          0          0          0          0          0          0          
1.46181        1.9948     0.0026     0          0          0          0          0          0          0          0          
1.48256        1.9946     0.0027     0          0          0          0          0          0          0          0          
1.53477        1.9944     0.0028     0          0          0          0          0          0          0          0          
1.55404        1.9942     0.0029     0          0          0          0          0          0          0          0          
1.59229        1.994      0.003      0          0          0          0          0          0          0          0          
1.65042        1.9938     0.0031     0          0          0          0          0          0          0          0          
1.7537         1.9936     0.0032     0          0          0          0          0          0          0          0          
1.77228        1.9934     0.0033     0          0          0          0          0          0          0          0          
2.03395        1.9932     0.0034     0          0          0          0          0          0          0          0          
2.13949        1.993      0.0035     0          0          0          0          0          0          0          0          
2.26111        1.9928     0.0036     0          0          0          0          0          0          0          0          
2.27296        1.9926     0.0037     0          0          0          0          0          0          0          0          
2.27381        1.9924     0.0038     0          0          0          0          0          0          0          0          
2.29465        1.9922     0.0039     0          0          0          0          0          0          0          0          
2.34463        1.992      0.004      0          0          0          0          0          0          0          0          
2.42944        1.9918     0.0041     0          0          0          0          0          0          0          0          
2.46943        1.9916     0.0042     0          0          0          0          0          0          0          0          
2.49324        1.9914     0.0043     0          0          0          0          0          0          0          0          
2.52797        1.9912     0.0044     0          0          0          0          0          0          0          0          
2.55563        1.991      0.0045     0          0          0          0          0          0          0          0          
2.62701        1.9908     0.0046     0          0          0          0          0          0          0          0          
2.684          1.9906     0.0047     0          0          0          0          0          0          0          0          
2.69273        1.9904     0.0048     0          0          0          0          0          0          0          0          
2.73408        1.9902     0.0049     0          0          0          0          0          0          0          0          
2.80128        1.99       0.005      0          0          0          0          0          0          0          0          
2.8052         1.9898     0.0051     0          0          0          0          0          0          0          0          
2.82315        1.9896     0.0052     0          0          0          0          0          0          0          0          
2.93837        1.9894     0.0053     0          0          0          0          0          0          0          0          
3.0713         1.9892     0.0054     0          0          0          0          0          0          0          0          
3.07598        1.989      0.0055     0          0          0          0          0          0          0          0          
3.09062        1.9888     0.0056     0          0          0          0          0          0          0          0          
3.19326        1.9886     0.0057     0          0          0          0          0          0          0          0          
3.20368        1.9884     0.0058     0          0          0          0          0          0          0          0          
3.21844        1.9882     0.0059     0          0          0          0          0          0          0          0          
3.35321        1.988      0.006      0          0          0          0          0          0          0          0          
3.37193        1.9878     0.0061     0          0          0          0          0          0          0          0          
3.38584        1.9876     0.0062     0          0          0          0          0          0          0          0          
3.46053        1.9874     0.0063     0          0          0          0          0          0          0          0          
3.46822        1.9872     0.0064     0          0          0          0          0          0          0          0          
3.53363        1.987      0.0065     0          0          0          0          0          0          0          0          
3.57156        1.9868     0.0066     0          0          0          0          0          0          0          0          
3.57211        1.9866     0.0067     0          0          0          0          0          0          0          0          
3.6201         1.9864     0.0068     0          0          0          0          0          0          0          0          
3.64495        1.9862     0.0069     0          0          0          0          0          0          0          0          
3.6741         1.986      0.007      0          0          0          0          0          0          0          0          
3.79027        1.9858     0.0071     0          0          0          0          0          0          0          0          
3.8584         1.9856     0.0072     0          0          0          0          0          0          0          0          
3.8829         1.9854     0.0073     0          0          0          0          0          0          0          0          
3.89911        1.9852     0.0074     0          0          0          0          0          0          0          0          
3.91456        1.985      0.0075     0          0          0          0          0          0          0          0          
3.92148        1.9848     0.0076     0          0          0          0          0          0          0          0          
3.94495        1.9846     0.0077     0          0          0          0          0          0          0          0          
3.96207        1.9844     0.0078     0          0          0          0          0          0          0          0          
3.99924        1.9842     0.0079     0          0          0          0          0          0          0          0          
4.05923        1.984      0.008      0          0          0          0          0          0          0          0          
4.18356        1.9838     0.0081     0          0          0          0          0          0          0          0          
4.33212        1.9836     0.0082     0          0          0          0          0          0          0          0          
4.47105        1.9834     0.0083     0          0          0          0          0          0          0          0          
4.49018        1.9832     0.0084     0          0          0          0          0          0          0          0          
4.54485        1.983      0.0085     0          0          0          0          0          0          0          0          
4.55531        1.9828     0.0086     0          0          0          0          0          0          0          0          
4.65501        1.9826     0.0087     0          0          0          0          0          0          0          0          
4.66656        1.9824     0.0088     0          0          0          0          0          0          0          0          
4.68203        1.9822     0.0089     0          0          0          0          0          0          0          0          
4.74284        1.982      0.009      0          0          0          0          0          0          0          0          
4.82387        1.9819     0.0089     0.0001     0          0          0          0          0          0          0          
4.87134        1.9817     0.009      0.0001     0          0          0          0          0          0          0          
4.93924        1.9815     0.0091     0.0001     0          0          0          0          0          0          0          
4.95527        1.9813     0.0092     0.0001     0          0          0          0          0          0          0          
4.96896        1.9811     0.0093     0.0001     0          0          0          0          0          0          0          
5.04326        1.9809     0.0094     0.0001     0          0          0          0          0          0          0          
5.05102        1.9807     0.0095     0.0001     0          0          0          0          0          0          0          
5.08667        1.9805     0.0096     0.0001     0          0          0          0          0          0          0          
5.16054        1.9803     0.0097     0.0001     0          0          0          0          0          0          0          
5.16361        1.9801     0.0098     0.0001     0          0          0          0          0          0          0          
5.17002        1.9799     0.0099     0.0001     0          0          0          0          0          0          0          
5.26553        1.9797     0.01       0.0001     0          0          0          0          0          0          0          
5.27145        1.9795     0.0101     0.0001     0          0          0          0          0          0          0          
5.31651        1.9793     0.0102     0.0001     0          0          0          0          0          0          0          
5.32395        1.9791     0.0103     0.0001     0          0          0          0          0          0          0          
5.3735         1.9789     0.0104     0.0001     0          0          0          0          0          0          0          
5.41537        1.9787     0.0105     0.0001     0          0          0          0          0          0          0          
5.78691        1.9785     0.0106     0.0001     0          0          0          0          0          0          0          
5.9636         1.9783     0.0107     0.0001     0          0          0          0          0          0          0          
6.04746        1.9781     0.0108     0.0001     0          0          0          0          0          0          0          
6.1252         1.9779     0.0109     0.0001     0          0          0          0          0          0          0          
6.24971        1.9777     0.011      0.0001     0          0          0          0          0          0          0          
6.34211        1.9775     0.0111     0.0001     0          0          0          0          0          0          0          
6.4976         1.9773     0.0112     0.0001     0          0          0          0          0          0          0          
6.51514        1.9771     0.0113     0.0001     0          0          0          0          0          0          0          
6.5248         1.9769     0.0114     0.0001     0          0          0          0          0          0          0          
6.55528        1.9767     0.0115     0.0001     0          0          0          0          0          0          0          
6.5687         1.9765     0.0116     0.0001     0          0          0          0          0          0          0          
6.6334         1.9763     0.0117     0.0001     0          0          0          0          0          0          0          
6.88153        1.9761     0.0118     0.0001     0          0          0          0          0          0          0          
7.0999         1.9759     0.0119     0.0001     0          0          0          0          0          0          0          
7.12639        1.9757     0.012      0.0001     0          0          0          0          0          0          0          
7.27551        1.9755     0.0121     0.0001     0          0          0          0          0          0          0          
7.42034        1.9753     0.0122     0.0001     0          0          0          0          0          0          0          
7.47873        1.9751     0.0123     0.0001     0          0          0          0          0          0          0          
7.55744        1.9749     0.0124     0.0001     0          0          0          0          0          0          0          
7.74061        1.9747     0.0125     0.0001     0          0          0          0          0          0          0          
7.74946        1.9745     0.0126     0.0001     0          0          0          0          0          0          0          
7.79527        1.9743     0.0127     0.0001     0          0          0          0          0          0          0          
7.82065        1.9741     0.0128     0.0001     0          0          0          0          0          0          0          
7.91192        1.9739     0.0129     0.0001     0          0          0          0          0          0          0          
8.00867        1.9737     0.013      0.0001     0          0          0          0          0          0          0          
8.18241        1.9735     0.0131     0.0001     0          0          0          0          0          0          0          
8.19278        1.9733     0.0132     0.0001     0          0          0          0          0          0          0          
8.19466        1.9731     0.0133     0.0001     0          0          0          0          0          0          0          
8.23193        1.9729     0.0134     0.0001     0          0          0          0          0          0          0          
8.2611         1.9727     0.0135     0.0001     0          0          0          0          0          0          0          
8.39566        1.9725     0.0136     0.0001     0          0          0          0          0          0          0          
8.51679        1.9723     0.0137     0.0001     0          0          0          0          0          0          0          
8.53051        1.9721     0.0138     0.0001     0          0          0          0          0          0          0          
8.72415        1.9719     0.0139     0.0001     0          0          0          0          0          0          0          
8.77178        1.9717     0.014      0.0001     0          0          0          0          0          0          0          
9.01814        1.9715     0.0141     0.0001     0          0          0          0          0          0          0          
9.04013        1.9713     0.0142     0.0001     0          0          0          0          0          0          0          
9.05933        1.9711     0.0143     0.0001     0          0          0          0          0          0          0          
9.08039        1.9709     0.0144     0.0001     0          0          0          0          0          0          0          
9.08259        1.9707     0.0145     0.0001     0          0          0          0          0          0          0          
9.16914        1.9705     0.0146     0.0001     0          0          0          0          0          0          0          
9.20091        1.9703     0.0147     0.0001     0          0          0          0          0          0          0          
9.23711        1.9701     0.0148     0.0001     0          0          0          0          0          0          0          
9.49162        1.9699     0.0149     0.0001     0          0          0          0          0          0          0          
9.51163        1.9697     0.015      0.0001     0          0          0          0          0          0          0          
9.53531        1.9695     0.0151     0.0001     0          0          0          0          0          0          0          
9.56506        1.9693     0.0152     0.0001     0          0          0          0          0          0          0          
9.59002        1.9691     0.0153     0.0001     0          0          0          0          0          0          0          
9.6365         1.9689     0.0154     0.0001     0          0          0          0          0          0          0          
9.69512        1.9687     0.0155     0.0001     0          0          0          0          0          0          0          
9.71114        1.9685     0.0156     0.0001     0          0          0          0          0          0          0          
9.7525         1.9683     0.0157     0.0001     0          0          0          0          0          0          0          
9.78893        1.9681     0.0158     0.0001     0          0          0          0          0          0          0          
9.79926        1.9679     0.0159     0.0001     0          0          0          0          0          0          0          
9.82215        1.9677     0.016      0.0001     0          0          0          0          0          0          0          
9.83032        1.9675     0.0161     0.0001     0          0          0          0          0          0          0          
9.91297        1.9673     0.0162     0.0001     0          0          0          0          0          0          0          
9.98709        1.9671     0.0163     0.0001     0          0          0          0          0          0          0          
10.1116        1.9669     0.0164     0.0001     0          0          0          0          0          0          0          
10.215         1.9667     0.0165     0.0001     0          0          0          0          0          0          0          
10.2661        1.9665     0.0166     0.0001     0          0          0          0          0          0          0          
10.3478        1.9663     0.0167     0.0001     0          0          0          0          0          0          0          
10.3653        1.9661     0.0168     0.0001     0          0          0          0          0          0          0          
10.3698        1.9659     0.0169     0.0001     0          0          0          0          0          0          0          
10.402         1.9657     0.017      0.0001     0          0          0          0          0          0          0          
10.4056        1.9655     0.0171     0.0001     0          0          0          0          0          0          0          
10.4678        1.9653     0.0172     0.0001     0          0          0          0          0          0          0          
10.4946        1.9651     0.0173     0.0001     0          0          0          0          0          0          0          
10.5192        1.9649     0.0174     0.0001     0          0          0          0          0          0          0          
10.534         1.9647     0.0175     0.0001     0          0          0          0          0          0          0          
10.8065        1.9645     0.0176     0.0001     0          0          0          0          0          0          0          
10.882         1.9643     0.0177     0.0001     0          0          0          0          0          0          0          
10.9326        1.9641     0.0178     0.0001     0          0          0          0          0          0          0          
10.9905        1.9639     0.0179     0.0001     0          0          0          0          0          0          0          
11.0393        1.9637     0.018      0.0001     0          0          0          0          0          0          0          
11.0722        1.9635     0.0181     0.0001     0          0          0          0          0          0          0          
11.1112        1.9633     0.0182     0.0001     0          0          0          0          0          0          0          
11.2372        1.9631     0.0183     0.0001     0          0          0          0          0          0          0          
11.3546        1.9629     0.0184     0.0001     0          0          0          0          0          0          0          
11.3687        1.9627     0.0185     0.0001     0          0          0          0          0          0          0          
11.4044        1.9625     0.0186     0.0001     0          0          0          0          0          0          0          
11.4868        1.9623     0.0187     0.0001     0          0          0          0          0          0          0          
11.5932        1.9622     0.0186     0.0002     0          0          0          0          0          0          0          
11.6477        1.962      0.0187     0.0002     0          0          0          0          0          0          0          
11.666         1.9618     0.0188     0.0002     0          0          0          0          0          0          0          
11.8519        1.9616     0.0189     0.0002     0          0          0          0          0          0          0          
11.9178        1.9614     0.019      0.0002     0          0          0          0          0          0          0          
11.9356        1.9612     0.0191     0.0002     0          0          0          0          0          0          0          
12.0129        1.961      0.0192     0.0002     0          0          0          0          0          0          0          
12.0152        1.9608     0.0193     0.0002     0          0          0          0          0          0          0          
12.0595        1.9606     0.0194     0.0002     0          0          0          0          0          0          0          
12.1774        1.9604     0.0195     0.0002     0          0          0          0          0          0          0          
12.3146        1.9602     0.0196     0.0002     0          0          0          0          0          0          0          
12.3664        1.9601     0.0195     0.0003     0          0          0          0          0          0          0          
12.4915        1.9599     0.0196     0.0003     0          0          0          0          0          0          0          
12.5042        1.9598     0.0195     0.0004     0          0          0          0          0          0          0          
12.6577        1.9596     0.0196     0.0004     0          0          0          0          0          0          0          
12.701         1.9594     0.0197     0.0004     0          0          0          0          0          0          0          
12.8206        1.9592     0.0198     0.0004     0          0          0          0          0          0          0          
12.9298        1.959      0.0199     0.0004     0          0          0          0          0          0          0          
13.2007        1.9588     0.02       0.0004     0          0          0          0          0          0          0          
13.2253        1.9586     0.0201     0.0004     0          0          0          0          0          0          0          
13.2756        1.9584     0.0202     0.0004     0          0          0          0          0          0          0          
13.2784        1.9582     0.0203     0.0004     0          0          0          0          0          0          0          
13.3544        1.958      0.0204     0.0004     0          0          0          0          0          0          0          
13.4497        1.9578     0.0205     0.0004     0          0          0          0          0          0          0          
13.54          1.9576     0.0206     0.0004     0          0          0          0          0          0          0          
13.5552        1.9574     0.0207     0.0004     0          0          0          0          0          0          0          
13.5824        1.9572     0.0208     0.0004     0          0          0          0          0          0          0          
13.5936        1.957      0.0209     0.0004     0          0          0          0          0          0          0          
13.6032        1.9568     0.021      0.0004     0          0          0          0          0          0          0          
13.6413        1.9566     0.0211     0.0004     0          0          0          0          0          0          0          
13.7264        1.9564     0.0212     0.0004     0          0          0          0          0          0          0          
13.7477        1.9562     0.0213     0.0004     0          0          0          0          0          0          0          
13.7941        1.956      0.0214     0.0004     0          0          0          0          0          0          0          
13.9452        1.9558     0.0215     0.0004     0          0          0          0          0          0          0          
13.9561        1.9556     0.0216     0.0004     0          0          0          0          0          0          0          
14.0038        1.9554     0.0217     0.0004     0          0          0          0          0          0          0          
14.071         1.9552     0.0218     0.0004     0          0          0          0          0          0          0          
14.0919        1.955      0.0219     0.0004     0          0          0          0          0          0          0          
14.1163        1.9548     0.022      0.0004     0          0          0          0          0          0          0          
14.3521        1.9546     0.0221     0.0004     0          0          0          0          0          0          0          
14.409         1.9544     0.0222     0.0004     0          0          0          0          0          0          0          
14.5075        1.9542     0.0223     0.0004     0          0          0          0          0          0          0          
14.5255        1.954      0.0224     0.0004     0          0          0          0          0          0          0          
14.5696        1.9538     0.0225     0.0004     0          0          0          0          0          0          0          
14.8077        1.9536     0.0226     0.0004     0          0          0          0          0          0          0          
14.9569        1.9534     0.0227     0.0004     0          0          0          0          0          0          0          
15.0001        1.9532     0.0228     0.0004     0          0          0          0          0          0          0          
15.1251        1.953      0.0229     0.0004     0          0          0          0          0          0          0          
15.1738        1.9529     0.0228     0.0005     0          0          0          0          0          0          0          
15.1843        1.9527     0.0229     0.0005     0          0          0          0          0          0          0          
15.265         1.9525     0.023      0.0005     0          0          0          0          0          0          0          
15.4903        1.9523     0.0231     0.0005     0          0          0          0          0          0          0          
15.4923        1.9521     0.0232     0.0005     0          0          0          0          0          0          0          
15.5123        1.9519     0.0233     0.0005     0          0          0          0          0          0          0          
15.5316        1.9517     0.0234     0.0005     0          0          0          0          0          0          0          
15.5705        1.9516     0.0233     0.0006     0          0          0          0          0          0          0          
15.6627        1.9514     0.0234     0.0006     0          0          0          0          0          0          0          
15.7884        1.9512     0.0235     0.0006     0          0          0          0          0          0          0          
15.865         1.951      0.0236     0.0006     0          0          0          0          0          0          0          
15.9658        1.9508     0.0237     0.0006     0          0          0          0          0          0          0          
15.9933        1.9506     0.0238     0.0006     0          0          0          0          0          0          0          
16.0403        1.9504     0.0239     0.0006     0          0          0          0          0          0          0          
16.1942        1.9502     0.024      0.0006     0          0          0          0          0          0          0          
16.2779        1.9501     0.0239     0.0007     0          0          0          0          0          0          0          
16.2851        1.9499     0.024      0.0007     0          0          0          0          0          0          0          
16.3006        1.9497     0.0241     0.0007     0          0          0          0          0          0          0          
16.3282        1.9495     0.0242     0.0007     0          0          0          0          0          0          0          
16.4822        1.9493     0.0243     0.0007     0          0          0          0          0          0          0          
16.5314        1.9491     0.0244     0.0007     0          0          0          0          0          0          0          
16.6798        1.9489     0.0245     0.0007     0          0          0          0          0          0          0          
16.7003        1.9487     0.0246     0.0007     0          0          0          0          0          0          0          
16.7871        1.9485     0.0247     0.0007     0          0          0          0          0          0          0          
16.841         1.9483     0.0248     0.0007     0          0          0          0          0          0          0          
17.0549        1.9481     0.0249     0.0007     0          0          0          0          0          0          0          
17.1889        1.9479     0.025      0.0007     0          0          0          0          0          0          0          
17.1925        1.9477     0.0251     0.0007     0          0          0          0          0          0          0          
17.355         1.9475     0.0252     0.0007     0          0          0          0          0          0          0          
17.4284        1.9473     0.0253     0.0007     0          0          0          0          0          0          0          
17.5022        1.9471     0.0254     0.0007     0          0          0          0          0          0          0          
17.5799        1.9469     0.0255     0.0007     0          0          0          0          0          0          0          
17.6426        1.9467     0.0256     0.0007     0          0          0          0          0          0          0          
17.7504        1.9465     0.0257     0.0007     0          0          0          0          0          0          0          
17.8001        1.9463     0.0258     0.0007     0          0          0          0          0          0          0          
17.8851        1.9461     0.0259     0.0007     0          0          0          0          0          0          0          
17.9101        1.9459     0.026      0.0007     0          0          0          0          0          0          0          
17.9255        1.9457     0.0261     0.0007     0          0          0          0          0          0          0          
17.9516        1.9455     0.0262     0.0007     0          0          0          0          0          0          0          
17.9805        1.9453     0.0263     0.0007     0          0          0          0          0          0          0          
18.0409        1.9451     0.0264     0.0007     0          0          0          0          0          0          0          
18.0639        1.9449     0.0265     0.0007     0          0          0          0          0          0          0          
18.0947        1.9447     0.0266     0.0007     0          0          0          0          0          0          0          
18.2851        1.9445     0.0267     0.0007     0          0          0          0          0          0          0          
18.2983        1.9443     0.0268     0.0007     0          0          0          0          0          0          0          
18.3623        1.9441     0.0269     0.0007     0          0          0          0          0          0          0          
18.5586        1.9439     0.027      0.0007     0          0          0          0          0          0          0          
18.5798        1.9437     0.0271     0.0007     0          0          0          0          0          0          0          
18.6264        1.9435     0.0272     0.0007     0          0          0          0          0          0          0          
18.6275        1.9433     0.0273     0.0007     0          0          0          0          0          0          0          
18.6847        1.9431     0.0274     0.0007     0          0          0          0          0          0          0          
18.7435        1.9429     0.0275     0.0007     0          0          0          0          0          0          0          
18.7687        1.9427     0.0276     0.0007     0          0          0          0          0          0          0          
18.7807        1.9426     0.0275     0.0008     0          0          0          0          0          0          0          
18.82          1.9424     0.0276     0.0008     0          0          0          0          0          0          0          
18.8491        1.9423     0.0275     0.0009     0          0          0          0          0          0          0          
18.8531        1.9422     0.0274     0.001      0          0          0          0          0          0          0          
18.8625        1.942      0.0275     0.001      0          0          0          0          0          0          0          
18.8667        1.9418     0.0276     0.001      0          0          0          0          0          0          0          
18.9661        1.9416     0.0277     0.001      0          0          0          0          0          0          0          
19.0422        1.9414     0.0278     0.001      0          0          0          0          0          0          0          
19.1475        1.9412     0.0279     0.001      0          0          0          0          0          0          0          
19.2065        1.941      0.028      0.001      0          0          0          0          0          0          0          
19.2251        1.9408     0.0281     0.001      0          0          0          0          0          0          0          
19.2597        1.9406     0.0282     0.001      0          0          0          0          0          0          0          
19.3259        1.9404     0.0283     0.001      0          0          0          0          0          0          0          
19.4395        1.9402     0.0284     0.001      0          0          0          0          0          0          0          
19.4934        1.94       0.0285     0.001      0          0          0          0          0          0          0          
19.5264        1.9399     0.0284     0.0011     0          0          0          0          0          0          0          
19.5821        1.9397     0.0285     0.0011     0          0          0          0          0          0          0          
19.5936        1.9395     0.0286     0.0011     0          0          0          0          0          0          0          
19.8147        1.9393     0.0287     0.0011     0          0          0          0          0          0          0          
19.8161        1.9391     0.0288     0.0011     0          0          0          0          0          0          0          
19.8445        1.9389     0.0289     0.0011     0          0          0          0          0          0          0          
19.8805        1.9387     0.029      0.0011     0          0          0          0          0          0          0          
19.8974        1.9385     0.0291     0.0011     0          0          0          0          0          0          0          
19.8986        1.9384     0.029      0.0012     0          0          0          0          0          0          0          
19.9059        1.9382     0.0291     0.0012     0          0          0          0          0          0          0          
19.9068        1.938      0.0292     0.0012     0          0          0          0          0          0          0          
19.9431        1.9378     0.0293     0.0012     0          0          0          0          0          0          0          
19.9766        1.9376     0.0294     0.0012     0          0          0          0          0          0          0          
20.0445        1.9374     0.0295     0.0012     0          0          0          0          0          0          0          
20.1045        1.9372     0.0296     0.0012     0          0          0          0          0          0          0          
20.1227        1.937      0.0297     0.0012     0          0          0          0          0          0          0          
20.1825        1.9368     0.0298     0.0012     0          0          0          0          0          0          0          
20.1878        1.9366     0.0299     0.0012     0          0          0          0          0          0          0          
20.2843        1.9364     0.03       0.0012     0          0          0          0          0          0          0          
20.4086        1.9362     0.0301     0.0012     0          0          0          0          0          0          0          
20.4362        1.936      0.0302     0.0012     0          0          0          0          0          0          0          
20.4415        1.9358     0.0303     0.0012     0          0          0          0          0          0          0          
20.481         1.9357     0.0302     0.0013     0          0          0          0          0          0          0          
20.4814        1.9356     0.0301     0.0014     0          0          0          0          0          0          0          
20.5373        1.9354     0.0302     0.0014     0          0          0          0          0          0          0          
20.5697        1.9352     0.0303     0.0014     0          0          0          0          0          0          0          
20.6144        1.935      0.0304     0.0014     0          0          0          0          0          0          0          
20.6205        1.9348     0.0305     0.0014     0          0          0          0          0          0          0          
20.6439        1.9346     0.0306     0.0014     0          0          0          0          0          0          0          
20.6519        1.9344     0.0307     0.0014     0          0          0          0          0          0          0          
20.7617        1.9343     0.0306     0.0015     0          0          0          0          0          0          0          
20.7673        1.9341     0.0307     0.0015     0          0          0          0          0          0          0          
20.8965        1.9339     0.0308     0.0015     0          0          0          0          0          0          0          
21.1713        1.9337     0.0309     0.0015     0          0          0          0          0          0          0          
21.2721        1.9335     0.031      0.0015     0          0          0          0          0          0          0          
21.2811        1.9333     0.0311     0.0015     0          0          0          0          0          0          0          
21.3051        1.9331     0.0312     0.0015     0          0          0          0          0          0          0          
21.3429        1.9329     0.0313     0.0015     0          0          0          0          0          0          0          
21.3462        1.9327     0.0314     0.0015     0          0          0          0          0          0          0          
21.4059        1.9325     0.0315     0.0015     0          0          0          0          0          0          0          
21.437         1.9323     0.0316     0.0015     0          0          0          0          0          0          0          
21.7933        1.9321     0.0317     0.0015     0          0          0          0          0          0          0          
21.7962        1.9319     0.0318     0.0015     0          0          0          0          0          0          0          
21.8016        1.9317     0.0319     0.0015     0          0          0          0          0          0          0          
21.9585        1.9315     0.032      0.0015     0          0          0          0          0          0          0          
22.0022        1.9313     0.0321     0.0015     0          0          0          0          0          0          0          
22.0681        1.9311     0.0322     0.0015     0          0          0          0          0          0          0          
22.1379        1.9309     0.0323     0.0015     0          0          0          0          0          0          0          
22.19          1.9307     0.0324     0.0015     0          0          0          0          0          0          0          
22.1913        1.9306     0.0323     0.0016     0          0          0          0          0          0          0          
22.2442        1.9304     0.0324     0.0016     0          0          0          0          0          0          0          
22.2778        1.9302     0.0325     0.0016     0          0          0          0          0          0          0          
